"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
782,263,709,0,885
590,278,481,192,910
696,262,718,10,909
583,255,527,1,923
758,259,478,3,906
668,259,557,1,885
711,259,601,0,0
792,261,524,4,909
778,284,760,3,909
725,269,678,14,909
600,267,623,0,879
756,260,497,4,904
658,259,592,4,903
636,250,638,0,0
814,261,551,5,912
664,307,676,8,914
596,259,567,18,908
807,499,1022,4,967
598,266,686,7,909
640,286,574,400,912
723,265,582,7,907
612,253,537,0,0
590,274,615,0,806
608,253,556,0,0
649,291,612,189,911
639,312,680,1,908
803,260,607,7,908
648,260,571,0,0
645,258,587,0,0
607,256,634,0,0
640,252,555,0,0
616,259,462,0,0
1023,266,948,1023,947
681,264,673,4,911
656,268,682,0,758
610,254,543,0,916
639,269,446,202,910
630,273,562,0,0
620,262,639,0,0
595,265,524,0,671
627,265,578,0,0
630,255,591,0,0
673,278,669,192,911
670,281,723,3,912
623,260,618,1,910
584,255,690,7,909
725,280,831,1,913
638,259,521,1,914
623,271,647,1,908
595,261,395,0,0
588,260,610,0,0
607,275,659,186,913
588,261,528,0,0
598,275,521,0,0
618,268,536,200,910
735,332,765,177,911
724,280,719,10,926
593,272,529,196,910
669,275,638,154,909
584,258,508,0,0
613,270,507,186,909
801,265,646,5,904
685,265,708,5,910
670,268,526,203,909
701,272,658,167,909
688,259,593,5,912
757,276,733,12,913
658,258,393,0,0
632,265,380,0,878
663,266,541,204,910
615,251,563,0,0
577,270,476,0,0
606,246,543,0,0
607,258,588,0,0
750,261,585,3,909
610,284,614,191,911
664,274,605,190,910
714,264,587,191,909
610,285,486,202,913
733,260,602,2,910
598,262,601,0,0
676,265,634,157,909
663,272,536,200,909
781,262,680,3,913
580,260,507,0,0
697,268,617,196,910
569,249,469,0,698
673,260,755,0,0
659,251,508,0,0
572,270,668,1,913
664,266,589,0,0
749,297,700,3,916
627,258,558,0,0
637,268,566,5,910
685,296,720,173,914
942,322,955,145,927
690,262,617,1,911
699,260,908,0,0
685,272,574,203,910
641,265,563,0,0
637,263,408,0,891
814,279,800,122,910
742,264,611,191,908
620,257,610,0,0
647,275,530,204,910
666,261,635,0,845
662,268,619,180,910
796,261,673,0,779
678,268,641,0,887
695,257,559,0,745
590,293,657,173,912
680,257,588,0,727
686,260,548,7,908
721,265,575,204,909
585,252,684,1,913
694,263,575,0,0
729,261,550,1,889
588,247,571,0,0
602,270,561,197,910
832,294,806,1,894
691,267,652,4,913
659,261,555,0,0
825,268,695,214,909
574,261,586,0,898
809,302,710,431,930
798,270,802,25,914
796,263,674,3,912
727,258,620,0,0
594,266,604,0,874
666,261,548,0,850
575,264,493,198,910
656,272,631,189,910
627,277,636,192,910
617,262,501,198,909
600,277,683,190,913
629,248,521,0,893
789,269,705,1,889
601,255,560,0,0
663,263,646,0,0
820,264,602,4,907
690,268,693,0,870
942,366,1023,640,922
608,271,646,5,905
597,260,632,1,902
666,264,590,0,0
640,268,700,165,911
678,261,582,0,0
662,286,693,187,911
690,264,498,5,907
809,261,701,0,0
717,261,636,79,907
621,276,592,200,912
758,288,776,0,899
610,258,682,0,762
745,255,608,7,907
657,271,584,201,910
612,267,489,196,910
581,249,456,1,932
638,262,601,0,773
594,262,672,4,908
586,267,545,1,899
836,466,789,233,926
606,287,495,200,911
669,253,571,0,0
676,260,573,0,681
811,261,617,8,907
627,367,601,3,930
