Species,Sample,FSC-A,FSC-W,SSC-A,DAPI-A,DAPI-W
Chicken,CRBC_150127,745,261,677,212,909
Chicken,CRBC_150127,748,260,653,221,910
Chicken,CRBC_150127,737,260,680,241,910
Chicken,CRBC_150127,757,259,604,194,908
Chicken,CRBC_150127,789,259,666,243,909
Chicken,CRBC_150127,753,258,667,234,910
Chicken,CRBC_150127,769,261,680,236,909
Chicken,CRBC_150127,780,259,664,229,909
Chicken,CRBC_150127,789,259,672,233,908
Chicken,CRBC_150127,779,256,631,215,909
Chicken,CRBC_150127,777,259,654,243,909
Chicken,CRBC_150127,794,259,624,223,909
Chicken,CRBC_150127,775,258,673,229,908
Chicken,CRBC_150127,811,256,683,239,910
Chicken,CRBC_150127,755,259,693,192,910
Chicken,CRBC_150127,770,258,626,234,909
Chicken,CRBC_150127,750,258,715,226,909
Chicken,CRBC_150127,806,259,614,225,908
Chicken,CRBC_150127,770,262,655,244,909
Chicken,CRBC_150127,800,258,648,239,909
Chicken,CRBC_150127,797,258,650,239,909
Chicken,CRBC_150127,819,256,695,244,909
Chicken,CRBC_150127,789,258,645,241,909
Chicken,CRBC_150127,732,259,607,185,909
Chicken,CRBC_150127,785,260,661,238,908
Chicken,CRBC_150127,742,260,665,224,909
Chicken,CRBC_150127,758,262,650,260,911
Chicken,CRBC_150127,779,261,697,238,910
Chicken,CRBC_150127,787,257,644,245,909
Chicken,CRBC_150127,851,465,712,466,962
Chicken,CRBC_150127,791,259,668,247,909
Chicken,CRBC_150127,787,259,662,236,909
Chicken,CRBC_150127,776,260,656,244,909
Chicken,CRBC_150127,773,260,637,227,909
Chicken,CRBC_150127,801,259,639,232,909
Chicken,CRBC_150127,781,260,662,250,910
Chicken,CRBC_150127,796,257,648,239,908
Chicken,CRBC_150127,810,258,643,233,909
Chicken,CRBC_150127,759,256,654,250,910
Chicken,CRBC_150127,790,258,659,255,909
Chicken,CRBC_150127,777,259,663,249,909
Chicken,CRBC_150127,775,260,648,246,909
Chicken,CRBC_150127,798,256,640,230,908
Chicken,CRBC_150127,772,258,632,237,908
Chicken,CRBC_150127,813,257,661,251,909
Chicken,CRBC_150127,845,267,659,463,914
Chicken,CRBC_150127,792,258,618,225,910
Chicken,CRBC_150127,760,263,653,232,908
Chicken,CRBC_150127,795,259,657,227,909
Chicken,CRBC_150127,734,257,647,137,908
Chicken,CRBC_150127,828,256,655,246,909
Chicken,CRBC_150127,756,259,628,240,909
Chicken,CRBC_150127,826,511,711,489,965
Chicken,CRBC_150127,830,255,637,243,909
Chicken,CRBC_150127,624,261,679,0,0
Chicken,CRBC_150127,756,264,655,247,911
Chicken,CRBC_150127,793,257,611,240,909
Chicken,CRBC_150127,833,257,616,232,908
Chicken,CRBC_150127,769,262,639,240,909
Chicken,CRBC_150127,790,257,680,232,909
Chicken,CRBC_150127,789,259,688,234,908
Chicken,CRBC_150127,767,258,637,239,909
Chicken,CRBC_150127,777,261,678,242,908
Chicken,CRBC_150127,801,256,627,234,909
Chicken,CRBC_150127,778,261,667,244,909
Chicken,CRBC_150127,782,258,644,240,909
Chicken,CRBC_150127,753,259,650,227,909
Chicken,CRBC_150127,785,258,643,274,909
Chicken,CRBC_150127,784,258,668,244,909
Chicken,CRBC_150127,827,258,646,230,908
Chicken,CRBC_150127,779,257,660,207,908
Chicken,CRBC_150127,791,256,672,240,909
Chicken,CRBC_150127,795,255,644,241,909
Chicken,CRBC_150127,814,258,687,237,909
Chicken,CRBC_150127,750,258,620,251,910
Chicken,CRBC_150127,719,258,636,165,909
Chicken,CRBC_150127,804,256,643,191,908
Chicken,CRBC_150127,752,260,639,228,909
Chicken,CRBC_150127,783,258,672,237,908
Chicken,CRBC_150127,789,259,659,241,909
Chicken,CRBC_150127,748,256,668,201,908
Chicken,CRBC_150127,775,257,660,234,909
Chicken,CRBC_150127,745,256,624,187,909
Chicken,CRBC_150127,773,262,686,240,908
Chicken,CRBC_150127,747,257,638,251,909
Chicken,CRBC_150127,779,259,663,246,910
Chicken,CRBC_150127,825,256,638,235,908
Chicken,CRBC_150127,764,256,666,246,909
Chicken,CRBC_150127,783,258,640,233,909
Chicken,CRBC_150127,755,258,652,255,911
Chicken,CRBC_150127,746,254,640,103,909
Chicken,CRBC_150127,785,258,637,247,910
Chicken,CRBC_150127,780,257,648,240,909
Chicken,CRBC_150127,787,259,627,234,908
Chicken,CRBC_150127,762,260,658,230,909
Chicken,CRBC_150127,806,258,653,231,908
Chicken,CRBC_150127,808,258,646,244,909
Chicken,CRBC_150127,670,264,553,97,909
Chicken,CRBC_150127,779,258,642,240,909
Chicken,CRBC_150127,810,258,633,223,908
Chicken,CRBC_150127,778,260,670,226,909
Chicken,CRBC_150127,778,261,625,259,909
Chicken,CRBC_150127,693,260,645,154,910
Chicken,CRBC_150127,783,260,663,234,909
Chicken,CRBC_150127,791,260,664,235,909
Chicken,CRBC_150127,746,264,667,245,911
Chicken,CRBC_150127,778,259,659,228,910
Chicken,CRBC_150127,867,275,721,487,916
Chicken,CRBC_150127,776,257,640,240,910
Chicken,CRBC_150127,782,258,621,234,908
Chicken,CRBC_150127,746,261,665,241,909
Chicken,CRBC_150127,794,257,660,246,909
Chicken,CRBC_150127,815,257,637,237,909
Chicken,CRBC_150127,741,258,657,185,910
Chicken,CRBC_150127,753,259,665,237,909
Chicken,CRBC_150127,806,258,656,226,909
Chicken,CRBC_150127,824,490,711,482,966
Chicken,CRBC_150127,837,257,659,243,908
Chicken,CRBC_150127,760,257,632,220,909
Chicken,CRBC_150127,740,258,630,208,908
Chicken,CRBC_150127,686,259,632,115,910
Chicken,CRBC_150127,853,388,723,484,963
Chicken,CRBC_150127,792,257,617,237,909
Chicken,CRBC_150127,751,257,645,238,910
Chicken,CRBC_150127,814,258,658,239,909
Chicken,CRBC_150127,752,260,618,215,910
Chicken,CRBC_150127,812,258,623,231,909
Chicken,CRBC_150127,760,261,676,243,910
Chicken,CRBC_150127,803,258,627,240,908
Chicken,CRBC_150127,795,258,620,248,910
Chicken,CRBC_150127,800,257,633,229,908
Chicken,CRBC_150127,751,260,657,248,909
Chicken,CRBC_150127,798,259,664,241,908
Chicken,CRBC_150127,820,256,601,242,910
Chicken,CRBC_150127,783,258,656,239,909
Chicken,CRBC_150127,789,263,640,308,914
Chicken,CRBC_150127,797,258,643,220,908
Chicken,CRBC_150127,738,264,657,220,910
Chicken,CRBC_150127,795,259,652,228,908
Chicken,CRBC_150127,755,260,641,236,909
Chicken,CRBC_150127,757,259,659,162,909
Chicken,CRBC_150127,774,258,671,241,909
Chicken,CRBC_150127,790,259,680,230,909
Chicken,CRBC_150127,713,263,652,233,909
Chicken,CRBC_150127,754,262,683,233,909
Chicken,CRBC_150127,784,259,661,234,909
Chicken,CRBC_150127,729,262,665,185,909
Chicken,CRBC_150127,766,259,612,198,909
Chicken,CRBC_150127,767,259,660,244,909
Chicken,CRBC_150127,809,256,632,245,909
Chicken,CRBC_150127,766,257,639,227,909
Chicken,CRBC_150127,786,256,655,243,910
Chicken,CRBC_150127,790,260,668,245,910
Chicken,CRBC_150127,814,325,767,490,933
Chicken,CRBC_150127,772,259,646,236,909
Chicken,CRBC_150127,768,259,649,237,908
Chicken,CRBC_150127,697,261,616,143,910
Chicken,CRBC_150127,790,256,612,213,909
Chicken,CRBC_150127,784,259,671,236,908
Chicken,CRBC_150127,828,259,635,237,908
Chicken,CRBC_150127,826,257,634,234,908
Chicken,CRBC_150127,800,257,663,245,909
Chicken,CRBC_150127,780,260,650,249,909
Chicken,CRBC_150127,784,258,636,249,909
Chicken,CRBC_150127,775,260,635,239,909
Chicken,CRBC_150127,746,259,622,240,910
Chicken,CRBC_150127,801,257,674,243,908
Chicken,CRBC_150127,775,257,685,244,910
Chicken,CRBC_150127,781,260,628,229,908
Chicken,CRBC_150127,782,260,660,239,909
Chicken,CRBC_150127,814,257,662,229,908
Chicken,CRBC_150127,764,259,664,237,909
Chicken,CRBC_150127,772,258,648,243,909
Chicken,CRBC_150127,790,257,645,238,909
Chicken,CRBC_150127,789,269,741,14,933
Chicken,CRBC_150127,831,256,668,240,909
Chicken,CRBC_150127,759,259,661,246,909
Chicken,CRBC_150127,808,258,665,245,909
Chicken,CRBC_150127,777,257,639,241,910
Chicken,CRBC_150127,780,260,639,158,909
Chicken,CRBC_150127,784,262,641,238,909
Chicken,CRBC_150127,789,257,629,239,909
Chicken,CRBC_150127,569,254,639,44,909
Chicken,CRBC_150127,829,256,604,247,909
Chicken,CRBC_150127,806,259,650,222,908
Chicken,CRBC_150127,750,260,661,250,910
Chicken,CRBC_150127,774,257,658,233,909
Chicken,CRBC_150127,833,257,601,226,908
Chicken,CRBC_150127,671,269,665,240,910
Chicken,CRBC_150127,708,257,660,144,909
Chicken,CRBC_150127,771,257,637,246,909
Chicken,CRBC_150127,807,258,687,230,908
Chicken,CRBC_150127,760,261,614,239,909
Chicken,CRBC_150127,806,258,627,224,908
Chicken,CRBC_150127,762,260,658,237,909
Chicken,CRBC_150127,784,257,630,239,909
Chicken,CRBC_150127,804,259,648,243,909
Chicken,CRBC_150127,697,258,668,139,909
Chicken,CRBC_150127,770,259,654,230,909
Chicken,CRBC_150127,722,256,617,169,909
Chicken,CRBC_150127,728,261,670,235,911
Chicken,CRBC_150127,797,258,645,237,909
Chicken,CRBC_150127,706,263,635,188,909
Chicken,CRBC_150127,697,265,623,115,910
Chicken,CRBC_150127,791,261,654,237,909
Chicken,CRBC_150127,788,258,652,240,909
Chicken,CRBC_150127,706,268,676,269,912
Chicken,CRBC_150127,794,259,682,227,908
Chicken,CRBC_150127,784,259,655,245,909
Chicken,CRBC_150127,802,256,648,247,909
Chicken,CRBC_150127,758,260,670,237,909
Chicken,CRBC_150127,791,258,632,237,909
Chicken,CRBC_150127,753,261,656,246,910
Chicken,CRBC_150127,753,260,669,270,911
Chicken,CRBC_150127,809,260,649,235,908
Chicken,CRBC_150127,796,259,631,242,910
Chicken,CRBC_150127,807,258,663,221,908
Chicken,CRBC_150127,758,259,682,241,910
Chicken,CRBC_150127,797,259,656,227,909
Chicken,CRBC_150127,779,258,668,232,909
Chicken,CRBC_150127,805,258,653,231,908
Chicken,CRBC_150127,823,258,647,229,908
Chicken,CRBC_150127,777,257,642,238,910
Chicken,CRBC_150127,777,260,628,234,909
Chicken,CRBC_150127,695,265,629,168,909
Chicken,CRBC_150127,776,258,629,234,908
Chicken,CRBC_150127,792,258,676,234,909
Chicken,CRBC_150127,783,257,649,244,910
Chicken,CRBC_150127,797,259,626,230,908
Chicken,CRBC_150127,816,258,610,241,909
Chicken,CRBC_150127,750,261,615,228,908
Chicken,CRBC_150127,783,260,615,229,909
Chicken,CRBC_150127,773,261,647,240,908
Chicken,CRBC_150127,767,260,665,251,909
Chicken,CRBC_150127,840,425,703,490,953
Chicken,CRBC_150127,826,255,643,250,909
Chicken,CRBC_150127,772,259,656,219,908
Chicken,CRBC_150127,778,258,636,250,909
Chicken,CRBC_150127,714,261,651,216,909
Chicken,CRBC_150127,807,258,666,239,909
Chicken,CRBC_150127,782,258,650,205,908
Chicken,CRBC_150127,783,259,632,228,908
Chicken,CRBC_150127,760,261,663,244,909
Chicken,CRBC_150127,797,257,657,245,909
Chicken,CRBC_150127,750,260,629,236,909
Chicken,CRBC_150127,700,267,676,240,910
Chicken,CRBC_150127,838,329,702,480,935
Chicken,CRBC_150127,935,746,837,1023,968
Chicken,CRBC_150127,817,258,609,249,908
Chicken,CRBC_150127,841,496,716,472,963
Chicken,CRBC_150127,775,258,652,241,910
Chicken,CRBC_150127,787,259,595,251,909
Chicken,CRBC_150127,780,259,649,246,909
Chicken,CRBC_150127,798,261,645,217,908
Chicken,CRBC_150127,840,368,706,479,947
Chicken,CRBC_150127,790,256,664,240,910
Chicken,CRBC_150127,793,258,658,228,909
Chicken,CRBC_150127,756,259,638,238,909
Chicken,CRBC_150127,822,257,626,227,908
Chicken,CRBC_150127,786,259,607,237,908
Chicken,CRBC_150127,776,260,643,244,910
Chicken,CRBC_150127,803,256,635,250,909
Chicken,CRBC_150127,794,260,654,235,909
Chicken,CRBC_150127,783,259,653,239,909
Chicken,CRBC_150127,770,259,699,234,909
Chicken,CRBC_150127,760,259,638,246,909
Chicken,CRBC_150127,790,256,636,205,909
Chicken,CRBC_150127,825,258,603,232,909
Chicken,CRBC_150127,766,258,665,195,909
Chicken,CRBC_150127,781,258,640,235,908
Chicken,CRBC_150127,766,261,655,251,909
Chicken,CRBC_150127,716,259,637,161,909
Chicken,CRBC_150127,773,259,638,230,909
Chicken,CRBC_150127,753,260,643,247,909
Chicken,CRBC_150127,775,258,647,242,909
Chicken,CRBC_150127,806,257,638,232,909
Chicken,CRBC_150127,779,260,657,249,910
Chicken,CRBC_150127,814,257,671,240,909
Chicken,CRBC_150127,796,256,667,234,909
Chicken,CRBC_150127,765,258,645,247,910
Chicken,CRBC_150127,773,259,667,243,909
Chicken,CRBC_150127,808,258,669,232,909
Chicken,CRBC_150127,751,263,644,236,909
Chicken,CRBC_150127,781,259,629,238,910
Chicken,CRBC_150127,831,258,663,238,908
Chicken,CRBC_150127,783,259,660,236,909
Chicken,CRBC_150127,780,260,650,237,909
Chicken,CRBC_150127,787,258,640,243,910
Chicken,CRBC_150127,765,260,668,233,908
Chicken,CRBC_150127,797,259,634,244,910
Chicken,CRBC_150127,763,262,662,249,911
Chicken,CRBC_150127,807,257,640,232,908
Chicken,CRBC_150127,789,258,622,244,909
Chicken,CRBC_150127,741,260,670,229,909
Chicken,CRBC_150127,812,260,651,225,908
Chicken,CRBC_150127,799,258,647,240,909
Chicken,CRBC_150127,783,259,698,235,909
Chicken,CRBC_150127,794,260,684,227,909
Chicken,CRBC_150127,763,259,634,226,908
Chicken,CRBC_150127,815,258,637,245,909
Chicken,CRBC_150127,793,258,641,238,910
Chicken,CRBC_150127,762,259,635,244,909
Chicken,CRBC_150127,813,257,630,232,909
Chicken,CRBC_150127,811,257,662,241,909
Chicken,CRBC_150127,732,260,676,237,910
Chicken,CRBC_150127,754,261,664,219,908
Chicken,CRBC_150127,767,259,634,243,910
Chicken,CRBC_150127,755,261,661,219,909
Chicken,CRBC_150127,769,259,643,236,909
Chicken,CRBC_150127,768,259,630,244,910
Chicken,CRBC_150127,838,257,668,251,909
Chicken,CRBC_150127,775,260,647,232,909
Chicken,CRBC_150127,776,258,632,232,910
Chicken,CRBC_150127,791,259,663,242,909
Chicken,CRBC_150127,779,258,636,230,909
Chicken,CRBC_150127,716,260,653,163,909
Chicken,CRBC_150127,772,259,650,234,908
Chicken,CRBC_150127,775,260,655,217,909
Chicken,CRBC_150127,782,259,639,232,908
Chicken,CRBC_150127,772,258,687,229,908
Chicken,CRBC_150127,764,261,643,243,910
Chicken,CRBC_150127,780,256,663,241,909
Chicken,CRBC_150127,623,253,667,128,909
Chicken,CRBC_150127,840,256,637,250,909
Chicken,CRBC_150127,795,257,646,237,909
Chicken,CRBC_150127,761,262,663,247,909
Chicken,CRBC_150127,785,259,666,226,908
Chicken,CRBC_150127,800,255,660,247,909
Chicken,CRBC_150127,819,257,674,230,908
Chicken,CRBC_150127,798,259,639,231,909
Chicken,CRBC_150127,843,426,707,487,963
Chicken,CRBC_150127,770,258,643,247,910
Chicken,CRBC_150127,733,259,668,209,910
Chicken,CRBC_150127,737,264,658,248,910
Chicken,CRBC_150127,762,257,631,248,910
Chicken,CRBC_150127,775,258,664,238,910
Chicken,CRBC_150127,813,256,629,236,910
Chicken,CRBC_150127,797,260,665,227,909
Chicken,CRBC_150127,815,257,633,236,909
Chicken,CRBC_150127,795,262,631,230,909
Chicken,CRBC_150127,762,261,662,238,909
Chicken,CRBC_150127,768,260,687,229,909
Chicken,CRBC_150127,745,261,643,229,909
Chicken,CRBC_150127,794,260,634,237,909
Chicken,CRBC_150127,765,261,640,237,908
Chicken,CRBC_150127,775,263,630,251,910
Chicken,CRBC_150127,779,258,658,242,909
Chicken,CRBC_150127,792,259,668,234,909
Chicken,CRBC_150127,795,259,656,225,908
Chicken,CRBC_150127,822,257,626,255,909
Chicken,CRBC_150127,782,260,649,222,909
Chicken,CRBC_150127,765,260,630,244,909
Chicken,CRBC_150127,751,260,666,139,909
Chicken,CRBC_150127,824,258,623,234,908
Chicken,CRBC_150127,778,260,680,242,910
Chicken,CRBC_150127,775,259,642,240,909
Chicken,CRBC_150127,802,258,658,238,909
Chicken,CRBC_150127,775,261,642,240,909
Chicken,CRBC_150127,828,257,605,239,908
Chicken,CRBC_150127,796,256,656,236,909
Chicken,CRBC_150127,760,260,679,244,909
Chicken,CRBC_150127,719,257,604,77,908
Chicken,CRBC_150127,843,466,717,785,954
Chicken,CRBC_150127,754,261,637,250,910
Chicken,CRBC_150127,870,450,715,489,958
Chicken,CRBC_150127,739,260,659,246,911
Chicken,CRBC_150127,789,257,636,230,908
Chicken,CRBC_150127,752,258,665,227,910
Chicken,CRBC_150127,754,262,654,240,909
Chicken,CRBC_150127,812,454,727,486,966
Chicken,CRBC_150127,760,258,654,244,911
Chicken,CRBC_150127,799,258,646,223,909
Chicken,CRBC_150127,835,256,608,255,909
Chicken,CRBC_150127,824,259,655,245,908
Chicken,CRBC_150127,780,259,650,232,910
Chicken,CRBC_150127,803,258,664,254,909
Chicken,CRBC_150127,804,258,647,237,909
Chicken,CRBC_150127,754,259,642,130,908
Chicken,CRBC_150127,785,260,631,236,908
Chicken,CRBC_150127,771,261,623,241,910
Chicken,CRBC_150127,756,264,625,240,909
Chicken,CRBC_150127,777,258,660,182,909
Chicken,CRBC_150127,747,261,682,242,909
Chicken,CRBC_150127,710,264,648,211,910
Chicken,CRBC_150127,834,256,673,249,909
Chicken,CRBC_150127,760,258,613,259,910
Chicken,CRBC_150127,799,260,677,227,908
Chicken,CRBC_150127,792,258,654,238,908
Chicken,CRBC_150127,789,258,635,233,909
Chicken,CRBC_150127,824,258,634,247,909
Chicken,CRBC_150127,796,258,636,236,909
Chicken,CRBC_150127,808,257,631,227,909
Chicken,CRBC_150127,788,259,616,230,908
Chicken,CRBC_150127,794,255,627,237,910
Chicken,CRBC_150127,731,261,658,236,911
Chicken,CRBC_150127,780,260,679,241,909
Chicken,CRBC_150127,778,257,638,236,909
Chicken,CRBC_150127,767,259,651,237,910
Chicken,CRBC_150127,804,336,729,431,959
Chicken,CRBC_150127,787,260,680,247,909
Chicken,CRBC_150127,758,262,631,244,910
Chicken,CRBC_150127,773,260,650,242,910
Chicken,CRBC_150127,765,260,658,234,909
Chicken,CRBC_150127,793,258,645,242,909
Chicken,CRBC_150127,730,260,662,211,910
Chicken,CRBC_150127,817,257,660,240,908
Chicken,CRBC_150127,777,260,607,236,909
Chicken,CRBC_150127,779,261,648,227,909
Chicken,CRBC_150127,789,259,676,240,908
Chicken,CRBC_150127,807,257,666,236,909
Chicken,CRBC_150127,720,263,645,240,909
Chicken,CRBC_150127,791,258,693,237,908
Chicken,CRBC_150127,764,264,674,242,909
Chicken,CRBC_150127,802,257,657,235,908
Chicken,CRBC_150127,743,255,621,100,909
Chicken,CRBC_150127,766,260,623,238,909
Chicken,CRBC_150127,791,258,645,250,909
Chicken,CRBC_150127,777,260,668,235,909
Chicken,CRBC_150127,805,259,631,237,908
Chicken,CRBC_150127,750,262,680,209,909
Chicken,CRBC_150127,731,259,652,249,911
Chicken,CRBC_150127,801,257,655,256,909
Chicken,CRBC_150127,788,259,652,242,909
Chicken,CRBC_150127,745,264,642,242,909
Chicken,CRBC_150127,832,257,662,242,908
Chicken,CRBC_150127,797,258,647,230,910
Chicken,CRBC_150127,803,269,638,246,909
Chicken,CRBC_150127,946,420,1023,358,939
Chicken,CRBC_150127,791,259,632,232,908
Chicken,CRBC_150127,805,257,626,253,909
Chicken,CRBC_150127,789,259,667,233,908
Chicken,CRBC_150127,759,258,661,198,909
Chicken,CRBC_150127,811,256,648,241,910
Chicken,CRBC_150127,855,326,721,483,934
Chicken,CRBC_150127,761,261,636,229,909
Chicken,CRBC_150127,783,258,703,232,909
Chicken,CRBC_150127,783,259,651,240,910
Chicken,CRBC_150127,789,259,654,229,909
Chicken,CRBC_150127,798,257,646,227,908
Chicken,CRBC_150127,794,260,661,231,909
Chicken,CRBC_150127,785,257,633,242,909
Chicken,CRBC_150127,781,260,661,244,909
Chicken,CRBC_150127,834,255,662,253,908
Chicken,CRBC_150127,724,262,665,242,910
Chicken,CRBC_150127,803,257,703,238,909
Chicken,CRBC_150127,774,259,671,231,908
Chicken,CRBC_150127,778,261,629,229,909
Chicken,CRBC_150127,605,264,508,0,874
Chicken,CRBC_150127,709,263,660,222,909
Chicken,CRBC_150127,786,259,721,221,909
Chicken,CRBC_150127,816,256,713,241,909
Chicken,CRBC_150127,769,258,654,246,909
Chicken,CRBC_150127,751,259,639,235,911
Chicken,CRBC_150127,759,258,686,236,910
Chicken,CRBC_150127,776,259,713,222,908
Chicken,CRBC_150127,785,258,673,239,909
Chicken,CRBC_150127,774,263,699,235,909
Chicken,CRBC_150127,794,256,644,237,909
Chicken,CRBC_150127,804,259,674,240,908
Chicken,CRBC_150127,788,259,639,233,909
Chicken,CRBC_150127,761,259,680,244,910
Chicken,CRBC_150127,763,258,647,223,909
Chicken,CRBC_150127,775,263,703,240,909
Chicken,CRBC_150127,772,260,658,235,908
Chicken,CRBC_150127,748,259,678,240,909
Chicken,CRBC_150127,838,256,648,251,910
Chicken,CRBC_150127,776,261,664,220,909
Chicken,CRBC_150127,731,266,687,240,911
Chicken,CRBC_150127,764,262,657,208,909
Chicken,CRBC_150127,802,258,640,241,909
Chicken,CRBC_150127,790,259,662,239,909
Chicken,CRBC_150127,750,259,628,233,909
Chicken,CRBC_150127,801,259,661,225,909
Chicken,CRBC_150127,730,265,610,214,911
Chicken,CRBC_150127,787,258,644,238,910
Chicken,CRBC_150127,774,256,666,242,910
Chicken,CRBC_150127,784,259,636,245,910
Chicken,CRBC_150127,799,257,650,245,909
Chicken,CRBC_150127,816,256,621,232,909
Chicken,CRBC_150127,801,255,628,196,909
Chicken,CRBC_150127,581,251,611,44,910
Chicken,CRBC_150127,739,261,650,253,910
Chicken,CRBC_150127,766,260,678,229,909
Chicken,CRBC_150127,783,257,661,250,911
Chicken,CRBC_150127,729,257,634,89,908
Chicken,CRBC_150127,774,256,637,235,910
Chicken,CRBC_150127,776,257,645,233,910
Chicken,CRBC_150127,762,259,653,248,909
Chicken,CRBC_150127,811,258,627,235,909
Chicken,CRBC_150127,779,259,646,242,909
Chicken,CRBC_150127,743,261,678,235,909
Chicken,CRBC_150127,819,259,634,232,909
Chicken,CRBC_150127,768,260,660,244,910
Chicken,CRBC_150127,805,256,624,245,909
Chicken,CRBC_150127,783,258,684,239,909
Chicken,CRBC_150127,827,446,726,486,961
Chicken,CRBC_150127,750,261,660,226,909
Chicken,CRBC_150127,797,259,650,235,909
Chicken,CRBC_150127,795,256,648,249,910
Chicken,CRBC_150127,808,257,639,231,910
Chicken,CRBC_150127,825,259,650,226,908
Chicken,CRBC_150127,800,259,670,243,909
Chicken,CRBC_150127,738,258,658,240,910
Chicken,CRBC_150127,808,258,633,217,908
Chicken,CRBC_150127,799,259,665,231,909
Chicken,CRBC_150127,729,265,654,242,910
Chicken,CRBC_150127,696,261,669,240,910
Chicken,CRBC_150127,808,257,653,240,908
Chicken,CRBC_150127,807,259,656,244,909
Chicken,CRBC_150127,801,259,665,219,908
Chicken,CRBC_150127,780,260,644,240,909
Chicken,CRBC_150127,772,259,682,219,909
Chicken,CRBC_150127,789,258,639,247,909
Chicken,CRBC_150127,831,256,597,241,909
Chicken,CRBC_150127,765,260,641,250,909
Chicken,CRBC_150127,805,258,627,243,910
Chicken,CRBC_150127,802,257,656,242,909
Chicken,CRBC_150127,810,256,623,235,910
Chicken,CRBC_150127,774,260,618,241,911
Chicken,CRBC_150127,780,256,634,241,910
Chicken,CRBC_150127,798,258,674,236,909
Chicken,CRBC_150127,792,255,660,245,909
Chicken,CRBC_150127,780,259,647,233,909
Chicken,CRBC_150127,781,257,642,242,910
Chicken,CRBC_150127,775,256,645,227,910
Chicken,CRBC_150127,732,256,657,88,909
Chicken,CRBC_150127,804,258,670,242,909
Chicken,CRBC_150127,789,257,648,251,909
Chicken,CRBC_150127,791,257,593,246,909
Chicken,CRBC_150127,805,258,705,237,909
Chicken,CRBC_150127,793,258,688,233,909
Chicken,CRBC_150127,794,259,644,227,908
Chicken,CRBC_150127,801,258,619,230,908
Chicken,CRBC_150127,712,267,606,231,910
Chicken,CRBC_150127,809,259,657,229,908
Chicken,CRBC_150127,781,260,651,231,909
Chicken,CRBC_150127,787,259,647,233,909
Chicken,CRBC_150127,762,261,632,234,909
Chicken,CRBC_150127,790,258,642,241,909
Chicken,CRBC_150127,798,258,615,237,908
Chicken,CRBC_150127,744,261,619,218,909
Chicken,CRBC_150127,762,259,647,244,909
Chicken,CRBC_150127,768,261,672,247,909
Chicken,CRBC_150127,767,258,647,243,910
Chicken,CRBC_150127,777,258,642,231,908
Chicken,CRBC_150127,822,258,630,246,908
Chicken,CRBC_150127,767,259,625,248,909
Chicken,CRBC_150127,774,260,687,241,909
Chicken,CRBC_150127,811,257,678,238,909
Chicken,CRBC_150127,743,260,625,184,909
Chicken,CRBC_150127,784,258,656,231,910
Chicken,CRBC_150127,810,258,614,232,908
Chicken,CRBC_150127,767,261,677,222,909
Chicken,CRBC_150127,784,258,654,231,910
Chicken,CRBC_150127,773,259,668,242,910
Chicken,CRBC_150127,747,263,633,240,910
Chicken,CRBC_150127,806,257,632,257,910
Chicken,CRBC_150127,797,360,691,382,945
Chicken,CRBC_150127,781,259,672,244,910
Chicken,CRBC_150127,812,258,657,243,909
Chicken,CRBC_150127,733,262,628,241,909
Chicken,CRBC_150127,831,259,653,236,908
Chicken,CRBC_150127,774,260,647,225,910
Chicken,CRBC_150127,777,257,633,248,910
Chicken,CRBC_150127,789,258,663,235,909
Chicken,CRBC_150127,683,259,618,247,911
Chicken,CRBC_150127,764,259,654,245,909
Chicken,CRBC_150127,838,407,719,463,949
Chicken,CRBC_150127,775,257,656,244,909
Chicken,CRBC_150127,802,258,659,236,909
Chicken,CRBC_150127,784,260,651,246,908
Chicken,CRBC_150127,821,258,635,235,907
Chicken,CRBC_150127,735,261,665,242,909
Chicken,CRBC_150127,798,258,646,234,909
Chicken,CRBC_150127,798,259,655,242,909
Chicken,CRBC_150127,761,260,664,247,909
Chicken,CRBC_150127,819,257,656,243,909
Chicken,CRBC_150127,785,256,629,245,909
Chicken,CRBC_150127,770,259,660,229,909
Chicken,CRBC_150127,765,254,637,226,909
Chicken,CRBC_150127,807,258,639,243,908
Chicken,CRBC_150127,807,510,714,477,965
Chicken,CRBC_150127,774,259,655,235,909
Chicken,CRBC_150127,798,257,607,250,909
Chicken,CRBC_150127,755,258,664,232,909
Chicken,CRBC_150127,763,259,637,241,910
Chicken,CRBC_150127,771,258,650,247,910
Chicken,CRBC_150127,809,258,626,237,908
Chicken,CRBC_150127,774,258,652,242,909
Chicken,CRBC_150127,717,262,662,236,909
Chicken,CRBC_150127,803,258,656,227,908
Chicken,CRBC_150127,803,258,636,226,909
Chicken,CRBC_150127,753,261,638,240,908
Chicken,CRBC_150127,827,256,600,249,908
Chicken,CRBC_150127,779,259,676,235,910
Chicken,CRBC_150127,727,260,678,250,910
Chicken,CRBC_150127,776,259,675,237,909
Chicken,CRBC_150127,755,261,658,232,910
Chicken,CRBC_150127,796,259,664,228,908
Chicken,CRBC_150127,805,257,679,233,909
Chicken,CRBC_150127,788,263,631,233,909
Chicken,CRBC_150127,772,257,623,244,909
Chicken,CRBC_150127,752,260,646,255,909
Chicken,CRBC_150127,576,271,592,40,910
Chicken,CRBC_150127,793,255,636,236,909
Chicken,CRBC_150127,817,257,632,240,909
