Species,Sample,FSC-A,FSC-W,SSC-A,DAPI-A,DAPI-W
Chicken,CRBC_end_150213,751,264,642,231,909
Chicken,CRBC_end_150213,737,260,586,200,909
Chicken,CRBC_end_150213,780,260,617,220,909
Chicken,CRBC_end_150213,770,262,635,228,908
Chicken,CRBC_end_150213,804,260,631,236,909
Chicken,CRBC_end_150213,747,263,648,228,909
Chicken,CRBC_end_150213,768,258,636,211,908
Chicken,CRBC_end_150213,741,260,634,217,908
Chicken,CRBC_end_150213,790,262,642,229,908
Chicken,CRBC_end_150213,775,262,629,224,909
Chicken,CRBC_end_150213,764,263,651,235,909
Chicken,CRBC_end_150213,772,262,643,220,908
Chicken,CRBC_end_150213,748,258,613,201,908
Chicken,CRBC_end_150213,770,262,624,211,908
Chicken,CRBC_end_150213,827,261,638,228,908
Chicken,CRBC_end_150213,724,262,615,213,909
Chicken,CRBC_end_150213,762,263,643,233,909
Chicken,CRBC_end_150213,813,260,634,224,908
Chicken,CRBC_end_150213,781,259,616,222,908
Chicken,CRBC_end_150213,781,264,611,212,909
Chicken,CRBC_end_150213,770,390,676,416,965
Chicken,CRBC_end_150213,829,261,604,229,909
Chicken,CRBC_end_150213,773,261,654,214,908
Chicken,CRBC_end_150213,812,258,633,222,908
Chicken,CRBC_end_150213,724,263,607,232,909
Chicken,CRBC_end_150213,752,263,666,235,909
Chicken,CRBC_end_150213,717,257,626,96,907
Chicken,CRBC_end_150213,827,263,623,218,909
Chicken,CRBC_end_150213,728,265,635,232,910
Chicken,CRBC_end_150213,743,259,603,207,908
Chicken,CRBC_end_150213,753,258,627,193,908
Chicken,CRBC_end_150213,682,261,647,102,909
Chicken,CRBC_end_150213,782,265,622,226,909
Chicken,CRBC_end_150213,737,261,625,123,908
Chicken,CRBC_end_150213,844,523,722,686,998
Chicken,CRBC_end_150213,810,261,624,240,908
Chicken,CRBC_end_150213,763,260,606,214,909
Chicken,CRBC_end_150213,810,258,633,216,907
Chicken,CRBC_end_150213,691,255,618,197,909
Chicken,CRBC_end_150213,700,263,624,205,909
Chicken,CRBC_end_150213,748,263,604,235,910
Chicken,CRBC_end_150213,743,262,633,207,909
Chicken,CRBC_end_150213,758,262,626,227,909
Chicken,CRBC_end_150213,781,261,633,194,908
Chicken,CRBC_end_150213,772,266,649,234,909
Chicken,CRBC_end_150213,776,258,604,201,908
Chicken,CRBC_end_150213,810,260,623,231,908
Chicken,CRBC_end_150213,750,259,596,194,908
Chicken,CRBC_end_150213,841,262,718,442,909
Chicken,CRBC_end_150213,773,263,610,232,910
Chicken,CRBC_end_150213,765,263,647,230,909
Chicken,CRBC_end_150213,747,259,640,215,908
Chicken,CRBC_end_150213,811,262,664,217,909
Chicken,CRBC_end_150213,778,263,657,206,908
Chicken,CRBC_end_150213,613,264,661,176,911
Chicken,CRBC_end_150213,748,262,635,222,909
Chicken,CRBC_end_150213,816,260,623,220,909
Chicken,CRBC_end_150213,635,253,629,89,909
Chicken,CRBC_end_150213,739,262,647,217,908
Chicken,CRBC_end_150213,761,258,657,198,908
Chicken,CRBC_end_150213,702,266,627,235,910
Chicken,CRBC_end_150213,805,260,642,213,908
Chicken,CRBC_end_150213,743,261,620,226,909
Chicken,CRBC_end_150213,805,262,660,217,908
Chicken,CRBC_end_150213,809,262,610,238,908
Chicken,CRBC_end_150213,813,262,627,233,908
Chicken,CRBC_end_150213,807,259,627,214,908
Chicken,CRBC_end_150213,741,263,619,189,909
Chicken,CRBC_end_150213,745,264,659,233,910
Chicken,CRBC_end_150213,751,262,624,230,909
Chicken,CRBC_end_150213,788,262,664,227,909
Chicken,CRBC_end_150213,803,262,627,216,909
Chicken,CRBC_end_150213,755,265,640,233,911
Chicken,CRBC_end_150213,787,265,697,216,909
Chicken,CRBC_end_150213,719,268,625,200,910
Chicken,CRBC_end_150213,778,261,637,209,908
Chicken,CRBC_end_150213,754,260,610,215,908
Chicken,CRBC_end_150213,764,259,663,204,908
Chicken,CRBC_end_150213,750,264,655,232,909
Chicken,CRBC_end_150213,757,263,700,231,909
Chicken,CRBC_end_150213,796,260,618,245,908
Chicken,CRBC_end_150213,831,373,688,440,939
Chicken,CRBC_end_150213,786,259,627,193,908
Chicken,CRBC_end_150213,758,260,628,212,908
Chicken,CRBC_end_150213,784,262,600,236,909
Chicken,CRBC_end_150213,800,260,615,213,908
Chicken,CRBC_end_150213,769,264,636,228,909
Chicken,CRBC_end_150213,784,262,635,215,908
Chicken,CRBC_end_150213,805,261,627,218,908
Chicken,CRBC_end_150213,761,260,605,208,908
Chicken,CRBC_end_150213,745,261,611,184,908
Chicken,CRBC_end_150213,815,257,602,219,907
Chicken,CRBC_end_150213,828,261,626,234,908
Chicken,CRBC_end_150213,854,276,693,426,917
Chicken,CRBC_end_150213,846,387,685,446,960
Chicken,CRBC_end_150213,901,496,764,1023,967
Chicken,CRBC_end_150213,800,262,638,225,908
Chicken,CRBC_end_150213,747,259,643,204,909
Chicken,CRBC_end_150213,729,263,623,221,909
Chicken,CRBC_end_150213,764,263,629,230,909
Chicken,CRBC_end_150213,730,257,672,198,909
Chicken,CRBC_end_150213,790,260,675,218,908
Chicken,CRBC_end_150213,758,257,641,201,908
Chicken,CRBC_end_150213,792,260,607,165,908
Chicken,CRBC_end_150213,748,264,614,227,909
Chicken,CRBC_end_150213,803,261,607,233,909
Chicken,CRBC_end_150213,787,261,618,203,908
Chicken,CRBC_end_150213,730,266,639,229,910
Chicken,CRBC_end_150213,748,260,595,205,908
Chicken,CRBC_end_150213,745,260,661,206,908
Chicken,CRBC_end_150213,730,263,615,227,909
Chicken,CRBC_end_150213,743,260,647,227,909
Chicken,CRBC_end_150213,770,262,624,236,909
Chicken,CRBC_end_150213,723,266,641,214,909
Chicken,CRBC_end_150213,810,260,663,206,908
Chicken,CRBC_end_150213,760,261,646,225,909
Chicken,CRBC_end_150213,669,271,646,227,911
Chicken,CRBC_end_150213,754,263,664,234,910
Chicken,CRBC_end_150213,784,265,616,222,909
Chicken,CRBC_end_150213,768,261,623,207,909
Chicken,CRBC_end_150213,771,262,633,226,909
Chicken,CRBC_end_150213,729,260,647,191,909
Chicken,CRBC_end_150213,792,260,628,215,908
Chicken,CRBC_end_150213,723,264,649,215,910
Chicken,CRBC_end_150213,785,284,690,567,913
Chicken,CRBC_end_150213,858,357,809,966,940
Chicken,CRBC_end_150213,859,267,716,627,911
Chicken,CRBC_end_150213,715,264,631,227,909
Chicken,CRBC_end_150213,830,261,653,232,908
Chicken,CRBC_end_150213,791,262,629,227,909
Chicken,CRBC_end_150213,790,259,615,204,908
Chicken,CRBC_end_150213,701,263,650,199,909
Chicken,CRBC_end_150213,823,261,638,235,908
Chicken,CRBC_end_150213,735,261,644,210,909
Chicken,CRBC_end_150213,728,261,635,207,908
Chicken,CRBC_end_150213,773,261,641,222,909
Chicken,CRBC_end_150213,801,260,653,219,910
Chicken,CRBC_end_150213,695,260,637,158,908
Chicken,CRBC_end_150213,847,437,718,639,947
Chicken,CRBC_end_150213,786,263,657,222,908
Chicken,CRBC_end_150213,774,261,598,226,908
Chicken,CRBC_end_150213,777,256,612,193,907
Chicken,CRBC_end_150213,729,263,619,214,909
Chicken,CRBC_end_150213,807,262,659,226,908
Chicken,CRBC_end_150213,833,466,671,388,954
Chicken,CRBC_end_150213,775,258,650,193,908
Chicken,CRBC_end_150213,763,260,641,221,909
Chicken,CRBC_end_150213,759,265,643,236,909
Chicken,CRBC_end_150213,740,264,607,234,909
Chicken,CRBC_end_150213,776,262,630,230,909
Chicken,CRBC_end_150213,779,261,630,219,908
Chicken,CRBC_end_150213,783,262,615,227,909
Chicken,CRBC_end_150213,748,265,644,239,910
Chicken,CRBC_end_150213,766,262,653,219,909
Chicken,CRBC_end_150213,697,263,598,222,909
Chicken,CRBC_end_150213,745,265,655,232,909
Chicken,CRBC_end_150213,822,272,694,416,913
Chicken,CRBC_end_150213,753,260,685,190,908
Chicken,CRBC_end_150213,783,262,640,214,909
Chicken,CRBC_end_150213,770,261,657,206,909
Chicken,CRBC_end_150213,807,261,649,233,909
Chicken,CRBC_end_150213,791,262,643,221,909
Chicken,CRBC_end_150213,737,259,610,198,908
Chicken,CRBC_end_150213,777,262,640,224,908
Chicken,CRBC_end_150213,805,265,660,230,909
Chicken,CRBC_end_150213,747,258,648,205,908
Chicken,CRBC_end_150213,748,260,632,215,908
Chicken,CRBC_end_150213,808,281,667,392,917
Chicken,CRBC_end_150213,696,264,627,222,909
Chicken,CRBC_end_150213,782,262,653,209,908
Chicken,CRBC_end_150213,733,266,647,217,909
Chicken,CRBC_end_150213,751,263,612,217,909
Chicken,CRBC_end_150213,776,261,617,212,908
Chicken,CRBC_end_150213,707,262,666,5,902
Chicken,CRBC_end_150213,653,254,636,68,909
Chicken,CRBC_end_150213,668,264,633,202,909
Chicken,CRBC_end_150213,767,261,644,224,909
Chicken,CRBC_end_150213,767,264,642,227,909
Chicken,CRBC_end_150213,788,262,652,223,909
Chicken,CRBC_end_150213,709,261,618,201,909
Chicken,CRBC_end_150213,844,481,697,459,964
Chicken,CRBC_end_150213,794,260,619,216,908
Chicken,CRBC_end_150213,790,264,611,228,909
Chicken,CRBC_end_150213,733,259,623,185,908
Chicken,CRBC_end_150213,748,266,669,232,910
Chicken,CRBC_end_150213,747,266,670,233,909
Chicken,CRBC_end_150213,879,428,720,483,963
Chicken,CRBC_end_150213,777,262,631,240,909
Chicken,CRBC_end_150213,772,264,644,233,909
Chicken,CRBC_end_150213,730,265,637,213,909
Chicken,CRBC_end_150213,816,260,636,217,908
Chicken,CRBC_end_150213,763,266,607,227,909
Chicken,CRBC_end_150213,750,260,624,194,908
Chicken,CRBC_end_150213,777,258,634,205,908
Chicken,CRBC_end_150213,764,389,696,418,963
Chicken,CRBC_end_150213,801,260,589,196,908
Chicken,CRBC_end_150213,837,261,613,233,909
Chicken,CRBC_end_150213,775,263,644,225,909
Chicken,CRBC_end_150213,789,261,645,207,908
Chicken,CRBC_end_150213,782,260,598,207,908
Chicken,CRBC_end_150213,660,270,609,205,910
Chicken,CRBC_end_150213,687,266,584,174,909
Chicken,CRBC_end_150213,815,261,642,219,908
Chicken,CRBC_end_150213,802,263,662,224,909
Chicken,CRBC_end_150213,721,267,622,237,909
Chicken,CRBC_end_150213,747,264,628,211,908
Chicken,CRBC_end_150213,721,267,622,223,910
Chicken,CRBC_end_150213,785,261,646,240,909
Chicken,CRBC_end_150213,600,261,644,53,909
Chicken,CRBC_end_150213,858,392,690,461,964
Chicken,CRBC_end_150213,692,266,652,214,909
Chicken,CRBC_end_150213,685,267,649,202,909
Chicken,CRBC_end_150213,770,259,666,229,908
Chicken,CRBC_end_150213,747,258,638,173,908
Chicken,CRBC_end_150213,760,263,623,211,909
Chicken,CRBC_end_150213,733,263,634,229,909
Chicken,CRBC_end_150213,812,262,639,243,909
Chicken,CRBC_end_150213,727,259,605,203,908
Chicken,CRBC_end_150213,741,262,593,224,908
Chicken,CRBC_end_150213,783,262,644,229,908
Chicken,CRBC_end_150213,708,262,618,214,909
Chicken,CRBC_end_150213,764,260,659,158,908
Chicken,CRBC_end_150213,731,261,630,206,909
Chicken,CRBC_end_150213,745,262,630,232,909
Chicken,CRBC_end_150213,735,261,647,234,909
Chicken,CRBC_end_150213,781,261,631,225,908
Chicken,CRBC_end_150213,741,262,642,225,909
Chicken,CRBC_end_150213,742,267,630,229,910
Chicken,CRBC_end_150213,763,262,632,221,909
Chicken,CRBC_end_150213,740,265,650,224,910
Chicken,CRBC_end_150213,737,259,613,144,908
Chicken,CRBC_end_150213,734,262,608,218,909
Chicken,CRBC_end_150213,784,260,659,200,908
Chicken,CRBC_end_150213,859,292,677,464,921
Chicken,CRBC_end_150213,727,269,639,229,910
Chicken,CRBC_end_150213,739,261,642,210,909
Chicken,CRBC_end_150213,764,263,624,232,909
Chicken,CRBC_end_150213,727,262,630,168,909
Chicken,CRBC_end_150213,772,261,653,220,909
Chicken,CRBC_end_150213,747,260,621,195,908
Chicken,CRBC_end_150213,739,260,647,199,908
Chicken,CRBC_end_150213,803,264,654,238,909
Chicken,CRBC_end_150213,748,265,643,201,909
Chicken,CRBC_end_150213,758,260,631,208,908
Chicken,CRBC_end_150213,770,262,606,240,909
Chicken,CRBC_end_150213,780,262,638,224,909
Chicken,CRBC_end_150213,748,262,627,214,909
Chicken,CRBC_end_150213,727,261,612,223,908
Chicken,CRBC_end_150213,779,261,623,243,909
Chicken,CRBC_end_150213,667,271,565,219,909
Chicken,CRBC_end_150213,729,263,662,211,909
Chicken,CRBC_end_150213,761,263,626,235,909
Chicken,CRBC_end_150213,791,393,710,451,959
Chicken,CRBC_end_150213,774,262,635,237,909
Chicken,CRBC_end_150213,804,260,656,221,908
Chicken,CRBC_end_150213,753,263,646,231,909
Chicken,CRBC_end_150213,747,257,621,204,908
Chicken,CRBC_end_150213,747,260,617,205,908
Chicken,CRBC_end_150213,763,261,642,237,909
Chicken,CRBC_end_150213,749,264,656,223,910
Chicken,CRBC_end_150213,758,258,615,209,908
Chicken,CRBC_end_150213,697,264,631,185,909
Chicken,CRBC_end_150213,729,266,598,216,909
Chicken,CRBC_end_150213,745,265,638,236,909
Chicken,CRBC_end_150213,749,266,625,234,910
Chicken,CRBC_end_150213,788,263,656,215,909
Chicken,CRBC_end_150213,785,261,635,217,908
Chicken,CRBC_end_150213,767,258,665,196,908
Chicken,CRBC_end_150213,793,263,638,220,909
Chicken,CRBC_end_150213,773,264,635,239,910
Chicken,CRBC_end_150213,786,260,642,198,909
Chicken,CRBC_end_150213,765,262,642,210,909
Chicken,CRBC_end_150213,716,269,679,231,910
Chicken,CRBC_end_150213,724,261,641,195,908
Chicken,CRBC_end_150213,696,263,682,148,910
Chicken,CRBC_end_150213,773,264,624,227,910
Chicken,CRBC_end_150213,614,277,671,223,911
Chicken,CRBC_end_150213,780,261,595,211,909
Chicken,CRBC_end_150213,657,287,547,218,912
Chicken,CRBC_end_150213,803,258,625,206,907
Chicken,CRBC_end_150213,632,265,617,75,908
Chicken,CRBC_end_150213,777,264,597,225,910
Chicken,CRBC_end_150213,718,263,627,208,908
Chicken,CRBC_end_150213,831,261,657,231,908
Chicken,CRBC_end_150213,820,262,625,213,909
Chicken,CRBC_end_150213,760,262,625,209,908
Chicken,CRBC_end_150213,803,264,642,228,908
Chicken,CRBC_end_150213,770,262,625,222,909
Chicken,CRBC_end_150213,766,266,610,236,909
Chicken,CRBC_end_150213,797,263,613,213,909
Chicken,CRBC_end_150213,789,263,649,221,909
Chicken,CRBC_end_150213,768,263,619,222,909
Chicken,CRBC_end_150213,739,262,647,222,909
Chicken,CRBC_end_150213,785,263,687,225,909
Chicken,CRBC_end_150213,768,262,618,222,908
Chicken,CRBC_end_150213,723,264,651,223,909
Chicken,CRBC_end_150213,721,267,655,224,909
Chicken,CRBC_end_150213,744,258,625,201,908
Chicken,CRBC_end_150213,712,262,649,116,909
Chicken,CRBC_end_150213,792,264,646,223,910
Chicken,CRBC_end_150213,661,270,654,190,911
Chicken,CRBC_end_150213,699,266,673,236,910
Chicken,CRBC_end_150213,827,299,691,440,920
Chicken,CRBC_end_150213,787,261,673,221,908
Chicken,CRBC_end_150213,781,263,638,219,909
Chicken,CRBC_end_150213,718,272,620,205,910
Chicken,CRBC_end_150213,766,258,600,144,908
Chicken,CRBC_end_150213,778,261,648,203,908
Chicken,CRBC_end_150213,711,267,659,234,910
Chicken,CRBC_end_150213,818,262,651,224,909
Chicken,CRBC_end_150213,781,263,603,231,909
Chicken,CRBC_end_150213,748,260,629,212,908
Chicken,CRBC_end_150213,742,264,632,229,909
Chicken,CRBC_end_150213,768,260,577,209,909
Chicken,CRBC_end_150213,745,265,650,235,909
Chicken,CRBC_end_150213,766,264,650,229,909
Chicken,CRBC_end_150213,748,264,647,229,909
Chicken,CRBC_end_150213,788,259,628,198,908
Chicken,CRBC_end_150213,741,259,641,206,908
Chicken,CRBC_end_150213,781,265,664,234,909
Chicken,CRBC_end_150213,756,263,622,233,909
Chicken,CRBC_end_150213,796,261,635,218,909
Chicken,CRBC_end_150213,794,266,639,218,909
Chicken,CRBC_end_150213,701,267,629,224,909
Chicken,CRBC_end_150213,763,261,618,199,908
Chicken,CRBC_end_150213,764,266,643,232,910
Chicken,CRBC_end_150213,767,261,663,206,908
Chicken,CRBC_end_150213,746,262,641,212,908
Chicken,CRBC_end_150213,748,264,642,210,909
Chicken,CRBC_end_150213,785,262,624,221,909
Chicken,CRBC_end_150213,728,262,626,203,908
Chicken,CRBC_end_150213,712,270,641,176,909
Chicken,CRBC_end_150213,762,262,622,205,909
Chicken,CRBC_end_150213,752,262,637,190,908
Chicken,CRBC_end_150213,754,266,656,237,909
Chicken,CRBC_end_150213,793,260,637,221,908
Chicken,CRBC_end_150213,791,264,649,218,908
Chicken,CRBC_end_150213,783,263,604,202,908
Chicken,CRBC_end_150213,768,265,621,229,909
Chicken,CRBC_end_150213,749,268,631,234,910
Chicken,CRBC_end_150213,760,264,587,222,909
Chicken,CRBC_end_150213,813,262,644,212,908
Chicken,CRBC_end_150213,773,261,612,216,908
Chicken,CRBC_end_150213,732,314,686,488,929
Chicken,CRBC_end_150213,732,268,684,218,909
Chicken,CRBC_end_150213,778,264,627,216,909
Chicken,CRBC_end_150213,819,262,624,211,908
Chicken,CRBC_end_150213,777,263,647,230,909
Chicken,CRBC_end_150213,740,262,647,228,909
Chicken,CRBC_end_150213,741,266,632,212,910
Chicken,CRBC_end_150213,639,276,645,226,910
Chicken,CRBC_end_150213,806,261,623,188,908
Chicken,CRBC_end_150213,754,261,644,217,909
Chicken,CRBC_end_150213,836,262,619,226,909
Chicken,CRBC_end_150213,824,263,624,221,908
Chicken,CRBC_end_150213,802,264,659,219,909
Chicken,CRBC_end_150213,810,260,621,210,908
Chicken,CRBC_end_150213,798,262,618,235,909
Chicken,CRBC_end_150213,725,261,645,201,908
Chicken,CRBC_end_150213,761,261,615,211,908
Chicken,CRBC_end_150213,845,320,692,433,938
Chicken,CRBC_end_150213,799,263,635,222,909
Chicken,CRBC_end_150213,786,266,647,235,909
Chicken,CRBC_end_150213,758,261,603,205,908
Chicken,CRBC_end_150213,881,394,729,697,941
Chicken,CRBC_end_150213,783,263,608,231,909
Chicken,CRBC_end_150213,769,262,649,215,908
Chicken,CRBC_end_150213,773,263,635,223,909
Chicken,CRBC_end_150213,804,260,627,224,908
Chicken,CRBC_end_150213,709,267,633,225,909
Chicken,CRBC_end_150213,766,264,633,231,909
Chicken,CRBC_end_150213,748,263,634,236,909
Chicken,CRBC_end_150213,785,264,649,233,909
Chicken,CRBC_end_150213,783,265,642,218,909
Chicken,CRBC_end_150213,821,262,619,221,908
Chicken,CRBC_end_150213,759,279,707,404,913
Chicken,CRBC_end_150213,776,265,656,220,909
Chicken,CRBC_end_150213,838,348,685,451,957
Chicken,CRBC_end_150213,816,263,630,217,908
Chicken,CRBC_end_150213,741,268,654,239,909
Chicken,CRBC_end_150213,787,263,644,216,908
Chicken,CRBC_end_150213,785,259,664,206,908
Chicken,CRBC_end_150213,734,262,601,224,908
Chicken,CRBC_end_150213,773,262,629,211,908
Chicken,CRBC_end_150213,693,273,681,222,910
Chicken,CRBC_end_150213,804,260,634,207,908
Chicken,CRBC_end_150213,614,268,589,24,907
Chicken,CRBC_end_150213,820,262,649,236,909
Chicken,CRBC_end_150213,808,263,633,184,908
Chicken,CRBC_end_150213,784,262,652,192,907
Chicken,CRBC_end_150213,709,262,603,197,909
Chicken,CRBC_end_150213,785,264,647,214,908
Chicken,CRBC_end_150213,790,262,637,237,908
Chicken,CRBC_end_150213,821,262,644,224,908
Chicken,CRBC_end_150213,759,261,640,219,908
Chicken,CRBC_end_150213,786,260,609,214,908
Chicken,CRBC_end_150213,790,259,632,209,909
Chicken,CRBC_end_150213,754,266,647,229,909
Chicken,CRBC_end_150213,779,263,623,232,913
Chicken,CRBC_end_150213,783,261,616,147,908
Chicken,CRBC_end_150213,743,261,620,209,909
Chicken,CRBC_end_150213,748,264,635,218,908
Chicken,CRBC_end_150213,786,261,642,207,908
Chicken,CRBC_end_150213,742,262,642,211,909
Chicken,CRBC_end_150213,703,270,633,222,909
Chicken,CRBC_end_150213,842,436,699,461,958
Chicken,CRBC_end_150213,758,266,652,234,909
Chicken,CRBC_end_150213,887,433,718,683,954
Chicken,CRBC_end_150213,739,262,639,212,908
Chicken,CRBC_end_150213,794,269,725,431,911
Chicken,CRBC_end_150213,773,261,636,225,908
Chicken,CRBC_end_150213,793,259,609,215,908
Chicken,CRBC_end_150213,733,258,613,196,908
Chicken,CRBC_end_150213,777,262,663,202,909
Chicken,CRBC_end_150213,751,263,634,215,908
Chicken,CRBC_end_150213,820,260,631,224,908
Chicken,CRBC_end_150213,805,263,593,227,909
Chicken,CRBC_end_150213,797,264,663,238,909
Chicken,CRBC_end_150213,824,261,655,230,908
Chicken,CRBC_end_150213,812,388,681,430,964
Chicken,CRBC_end_150213,717,264,665,210,909
Chicken,CRBC_end_150213,783,262,645,231,909
Chicken,CRBC_end_150213,741,264,648,221,909
Chicken,CRBC_end_150213,761,262,609,201,908
Chicken,CRBC_end_150213,716,269,660,168,909
Chicken,CRBC_end_150213,748,261,666,180,908
Chicken,CRBC_end_150213,742,262,611,210,909
Chicken,CRBC_end_150213,775,265,604,220,909
Chicken,CRBC_end_150213,703,265,638,219,909
Chicken,CRBC_end_150213,817,262,633,233,909
Chicken,CRBC_end_150213,752,263,640,212,909
Chicken,CRBC_end_150213,806,263,664,224,909
Chicken,CRBC_end_150213,798,264,637,212,908
Chicken,CRBC_end_150213,779,264,659,226,908
Chicken,CRBC_end_150213,760,264,622,227,908
Chicken,CRBC_end_150213,804,412,701,446,947
Chicken,CRBC_end_150213,794,265,655,236,909
Chicken,CRBC_end_150213,670,261,614,70,909
Chicken,CRBC_end_150213,775,263,598,225,909
Chicken,CRBC_end_150213,794,263,651,230,909
Chicken,CRBC_end_150213,762,262,630,209,909
Chicken,CRBC_end_150213,782,265,633,224,909
Chicken,CRBC_end_150213,767,262,618,225,909
Chicken,CRBC_end_150213,777,265,642,227,909
Chicken,CRBC_end_150213,742,260,635,214,908
Chicken,CRBC_end_150213,787,266,682,229,909
Chicken,CRBC_end_150213,742,267,612,226,909
Chicken,CRBC_end_150213,829,262,611,223,908
Chicken,CRBC_end_150213,759,266,632,225,909
Chicken,CRBC_end_150213,751,267,665,239,909
Chicken,CRBC_end_150213,813,475,687,463,964
Chicken,CRBC_end_150213,848,443,708,453,963
Chicken,CRBC_end_150213,762,262,629,219,909
Chicken,CRBC_end_150213,740,263,626,212,908
Chicken,CRBC_end_150213,792,264,618,214,909
Chicken,CRBC_end_150213,787,260,664,212,908
Chicken,CRBC_end_150213,849,376,695,450,965
Chicken,CRBC_end_150213,749,256,599,191,908
Chicken,CRBC_end_150213,723,260,673,216,909
Chicken,CRBC_end_150213,742,258,598,204,908
Chicken,CRBC_end_150213,839,261,642,226,909
Chicken,CRBC_end_150213,688,273,651,238,910
Chicken,CRBC_end_150213,833,502,702,452,965
Chicken,CRBC_end_150213,750,260,592,183,908
Chicken,CRBC_end_150213,808,264,615,230,908
Chicken,CRBC_end_150213,816,262,614,237,909
Chicken,CRBC_end_150213,758,265,641,215,909
Chicken,CRBC_end_150213,829,261,619,224,908
Chicken,CRBC_end_150213,691,262,602,131,909
Chicken,CRBC_end_150213,744,267,628,214,909
Chicken,CRBC_end_150213,776,262,669,240,909
Chicken,CRBC_end_150213,821,262,629,232,909
Chicken,CRBC_end_150213,750,265,629,228,909
Chicken,CRBC_end_150213,757,266,641,233,909
Chicken,CRBC_end_150213,719,266,651,209,909
Chicken,CRBC_end_150213,722,265,614,206,909
Chicken,CRBC_end_150213,716,273,603,220,910
Chicken,CRBC_end_150213,787,258,627,231,908
Chicken,CRBC_end_150213,772,267,651,237,909
Chicken,CRBC_end_150213,780,261,613,203,909
Chicken,CRBC_end_150213,779,263,635,224,909
Chicken,CRBC_end_150213,824,262,622,243,909
Chicken,CRBC_end_150213,771,263,615,234,909
Chicken,CRBC_end_150213,744,262,704,192,909
Chicken,CRBC_end_150213,756,261,640,208,908
Chicken,CRBC_end_150213,778,260,639,202,908
Chicken,CRBC_end_150213,740,260,628,193,908
Chicken,CRBC_end_150213,781,264,639,229,909
Chicken,CRBC_end_150213,765,264,642,225,909
Chicken,CRBC_end_150213,791,265,643,230,909
Chicken,CRBC_end_150213,780,263,653,224,909
Chicken,CRBC_end_150213,802,264,618,234,909
Chicken,CRBC_end_150213,787,266,621,237,909
Chicken,CRBC_end_150213,629,253,593,41,908
Chicken,CRBC_end_150213,737,267,649,218,909
Chicken,CRBC_end_150213,792,264,682,216,909
Chicken,CRBC_end_150213,695,269,654,213,910
Chicken,CRBC_end_150213,745,261,649,210,908
Chicken,CRBC_end_150213,723,271,644,225,910
Chicken,CRBC_end_150213,771,263,583,219,909
Chicken,CRBC_end_150213,718,269,602,196,910
Chicken,CRBC_end_150213,664,270,643,224,910
Chicken,CRBC_end_150213,821,271,692,412,914
Chicken,CRBC_end_150213,776,264,624,230,909
Chicken,CRBC_end_150213,731,263,642,210,909
Chicken,CRBC_end_150213,766,265,656,226,909
Chicken,CRBC_end_150213,786,264,654,235,909
Chicken,CRBC_end_150213,776,262,632,225,909
Chicken,CRBC_end_150213,760,263,645,227,909
Chicken,CRBC_end_150213,735,260,593,198,909
Chicken,CRBC_end_150213,820,264,622,223,909
Chicken,CRBC_end_150213,688,266,622,195,909
Chicken,CRBC_end_150213,734,265,631,235,909
Chicken,CRBC_end_150213,799,329,696,438,927
Chicken,CRBC_end_150213,709,269,609,212,909
Chicken,CRBC_end_150213,787,261,614,219,908
Chicken,CRBC_end_150213,736,265,630,204,909
Chicken,CRBC_end_150213,748,264,628,223,909
Chicken,CRBC_end_150213,793,262,620,220,909
Chicken,CRBC_end_150213,729,258,633,203,908
Chicken,CRBC_end_150213,778,263,609,209,909
Chicken,CRBC_end_150213,789,262,638,217,908
Chicken,CRBC_end_150213,762,264,646,226,909
Chicken,CRBC_end_150213,737,267,665,234,910
Chicken,CRBC_end_150213,810,263,653,228,909
Chicken,CRBC_end_150213,796,260,637,210,908
Chicken,CRBC_end_150213,806,436,704,429,963
Chicken,CRBC_end_150213,745,265,645,216,908
Chicken,CRBC_end_150213,791,263,666,228,909
Chicken,CRBC_end_150213,737,265,635,233,909
Chicken,CRBC_end_150213,809,263,640,225,909
Chicken,CRBC_end_150213,740,265,654,206,908
Chicken,CRBC_end_150213,728,267,643,211,910
Chicken,CRBC_end_150213,750,262,631,190,909
Chicken,CRBC_end_150213,732,261,605,203,908
Chicken,CRBC_end_150213,746,263,664,218,909
Chicken,CRBC_end_150213,771,264,634,197,909
Chicken,CRBC_end_150213,770,263,612,224,909
Chicken,CRBC_end_150213,813,300,670,440,928
Chicken,CRBC_end_150213,732,262,654,211,909
Chicken,CRBC_end_150213,793,262,649,213,908
Chicken,CRBC_end_150213,778,259,603,208,908
Chicken,CRBC_end_150213,780,266,665,225,909
Chicken,CRBC_end_150213,742,264,590,197,909
Chicken,CRBC_end_150213,763,266,626,224,909
Chicken,CRBC_end_150213,734,265,640,222,908
Chicken,CRBC_end_150213,756,263,616,216,908
Chicken,CRBC_end_150213,701,259,662,104,909
Chicken,CRBC_end_150213,749,261,613,210,908
Chicken,CRBC_end_150213,740,262,641,216,908
Chicken,CRBC_end_150213,782,263,633,238,909
Chicken,CRBC_end_150213,758,263,658,232,910
Chicken,CRBC_end_150213,805,265,636,232,909
Chicken,CRBC_end_150213,790,263,634,227,909
Chicken,CRBC_end_150213,781,261,635,219,908
Chicken,CRBC_end_150213,824,448,702,453,962
Chicken,CRBC_end_150213,772,266,653,229,909
Chicken,CRBC_end_150213,737,261,636,196,908
