Species,Sample,FSC-A,FSC-W,SSC-A,DAPI-A,DAPI-W
Chicken,CRBC_150213,805,261,635,232,908
Chicken,CRBC_150213,804,261,665,241,908
Chicken,CRBC_150213,798,264,651,230,909
Chicken,CRBC_150213,759,263,644,230,909
Chicken,CRBC_150213,719,266,593,215,909
Chicken,CRBC_150213,766,263,626,236,908
Chicken,CRBC_150213,728,263,664,248,910
Chicken,CRBC_150213,780,263,676,245,909
Chicken,CRBC_150213,790,262,631,242,909
Chicken,CRBC_150213,792,262,613,237,908
Chicken,CRBC_150213,827,261,655,238,908
Chicken,CRBC_150213,770,267,641,235,909
Chicken,CRBC_150213,773,264,630,250,909
Chicken,CRBC_150213,763,264,611,253,910
Chicken,CRBC_150213,765,261,645,232,910
Chicken,CRBC_150213,813,264,627,231,908
Chicken,CRBC_150213,793,261,625,239,908
Chicken,CRBC_150213,758,263,672,234,909
Chicken,CRBC_150213,792,265,661,231,908
Chicken,CRBC_150213,756,264,653,256,909
Chicken,CRBC_150213,777,263,641,246,909
Chicken,CRBC_150213,759,262,664,252,909
Chicken,CRBC_150213,830,261,646,240,908
Chicken,CRBC_150213,847,423,712,492,965
Chicken,CRBC_150213,791,263,652,241,908
Chicken,CRBC_150213,773,264,649,229,909
Chicken,CRBC_150213,794,262,653,230,908
Chicken,CRBC_150213,763,264,641,243,909
Chicken,CRBC_150213,760,264,628,238,909
Chicken,CRBC_150213,732,265,627,242,909
Chicken,CRBC_150213,761,266,657,252,909
Chicken,CRBC_150213,683,277,647,249,912
Chicken,CRBC_150213,791,262,657,243,909
Chicken,CRBC_150213,744,265,670,245,909
Chicken,CRBC_150213,770,264,675,231,909
Chicken,CRBC_150213,777,264,648,227,909
Chicken,CRBC_150213,786,265,621,241,908
Chicken,CRBC_150213,755,264,681,241,909
Chicken,CRBC_150213,763,263,667,244,909
Chicken,CRBC_150213,778,263,635,237,909
Chicken,CRBC_150213,797,261,656,240,909
Chicken,CRBC_150213,788,261,622,233,909
Chicken,CRBC_150213,782,262,687,250,909
Chicken,CRBC_150213,798,263,623,236,909
Chicken,CRBC_150213,722,263,660,180,909
Chicken,CRBC_150213,797,263,625,243,908
Chicken,CRBC_150213,765,263,646,242,909
Chicken,CRBC_150213,791,263,664,244,909
Chicken,CRBC_150213,773,264,652,236,909
Chicken,CRBC_150213,835,319,722,443,957
Chicken,CRBC_150213,802,262,666,239,908
Chicken,CRBC_150213,804,262,612,253,909
Chicken,CRBC_150213,751,267,647,241,909
Chicken,CRBC_150213,796,262,635,217,908
Chicken,CRBC_150213,770,266,637,243,909
Chicken,CRBC_150213,732,267,605,254,909
Chicken,CRBC_150213,793,263,646,234,910
Chicken,CRBC_150213,776,261,641,195,913
Chicken,CRBC_150213,758,265,628,247,909
Chicken,CRBC_150213,801,261,625,233,908
Chicken,CRBC_150213,779,261,609,209,909
Chicken,CRBC_150213,774,264,619,243,909
Chicken,CRBC_150213,826,261,652,241,908
Chicken,CRBC_150213,773,262,651,243,909
Chicken,CRBC_150213,808,261,630,231,908
Chicken,CRBC_150213,729,265,663,242,909
Chicken,CRBC_150213,773,263,619,250,909
Chicken,CRBC_150213,815,261,677,233,909
Chicken,CRBC_150213,824,260,626,228,908
Chicken,CRBC_150213,760,264,652,200,909
Chicken,CRBC_150213,812,262,673,228,909
Chicken,CRBC_150213,801,262,674,248,909
Chicken,CRBC_150213,770,265,622,247,909
Chicken,CRBC_150213,766,262,629,245,908
Chicken,CRBC_150213,754,266,649,235,909
Chicken,CRBC_150213,779,262,685,234,909
Chicken,CRBC_150213,820,263,630,250,909
Chicken,CRBC_150213,793,264,672,238,909
Chicken,CRBC_150213,810,263,610,248,909
Chicken,CRBC_150213,800,264,637,234,909
Chicken,CRBC_150213,783,266,678,235,909
Chicken,CRBC_150213,819,260,654,252,909
Chicken,CRBC_150213,753,264,644,246,910
Chicken,CRBC_150213,794,262,652,242,909
Chicken,CRBC_150213,768,264,665,216,909
Chicken,CRBC_150213,752,264,656,248,909
Chicken,CRBC_150213,849,260,626,255,908
Chicken,CRBC_150213,808,262,644,227,908
Chicken,CRBC_150213,756,266,624,238,909
Chicken,CRBC_150213,822,262,670,234,908
Chicken,CRBC_150213,780,263,641,247,909
Chicken,CRBC_150213,799,263,633,232,909
Chicken,CRBC_150213,779,263,640,241,909
Chicken,CRBC_150213,797,261,653,229,908
Chicken,CRBC_150213,804,262,647,231,909
Chicken,CRBC_150213,697,269,652,243,910
Chicken,CRBC_150213,810,458,693,482,963
Chicken,CRBC_150213,766,263,657,230,909
Chicken,CRBC_150213,823,262,662,229,908
Chicken,CRBC_150213,704,276,669,248,911
Chicken,CRBC_150213,816,261,610,248,908
Chicken,CRBC_150213,774,263,619,244,909
Chicken,CRBC_150213,821,304,728,465,922
Chicken,CRBC_150213,784,263,651,230,909
Chicken,CRBC_150213,807,261,640,231,908
Chicken,CRBC_150213,766,263,630,228,909
Chicken,CRBC_150213,795,261,650,238,909
Chicken,CRBC_150213,765,262,648,184,909
Chicken,CRBC_150213,759,262,650,247,909
Chicken,CRBC_150213,699,261,642,110,909
Chicken,CRBC_150213,795,263,612,242,909
Chicken,CRBC_150213,805,262,638,245,908
Chicken,CRBC_150213,807,263,692,238,909
Chicken,CRBC_150213,825,262,626,233,908
Chicken,CRBC_150213,776,263,670,243,909
Chicken,CRBC_150213,802,261,638,234,909
Chicken,CRBC_150213,797,263,661,244,909
Chicken,CRBC_150213,757,262,638,208,909
Chicken,CRBC_150213,736,263,661,235,909
Chicken,CRBC_150213,814,261,613,240,908
Chicken,CRBC_150213,644,279,645,203,911
Chicken,CRBC_150213,782,264,621,253,909
Chicken,CRBC_150213,839,260,626,246,909
Chicken,CRBC_150213,733,262,626,135,908
Chicken,CRBC_150213,768,265,651,239,909
Chicken,CRBC_150213,753,265,641,230,909
Chicken,CRBC_150213,805,263,622,229,908
Chicken,CRBC_150213,807,262,631,244,909
Chicken,CRBC_150213,797,263,656,240,909
Chicken,CRBC_150213,776,262,654,231,909
Chicken,CRBC_150213,838,473,715,472,962
Chicken,CRBC_150213,759,264,638,241,909
Chicken,CRBC_150213,759,262,662,230,908
Chicken,CRBC_150213,767,264,677,235,909
Chicken,CRBC_150213,768,266,650,239,910
Chicken,CRBC_150213,807,263,628,233,910
Chicken,CRBC_150213,777,264,651,233,909
Chicken,CRBC_150213,797,264,664,227,908
Chicken,CRBC_150213,785,263,671,248,909
Chicken,CRBC_150213,757,265,632,235,909
Chicken,CRBC_150213,746,264,663,207,910
Chicken,CRBC_150213,715,268,650,241,909
Chicken,CRBC_150213,760,266,620,247,909
Chicken,CRBC_150213,866,376,695,497,965
Chicken,CRBC_150213,808,261,660,235,909
Chicken,CRBC_150213,777,264,660,234,909
Chicken,CRBC_150213,767,260,660,188,908
Chicken,CRBC_150213,760,264,657,217,909
Chicken,CRBC_150213,763,263,618,227,908
Chicken,CRBC_150213,788,263,673,225,909
Chicken,CRBC_150213,814,262,614,234,909
Chicken,CRBC_150213,715,268,667,252,910
Chicken,CRBC_150213,730,267,658,250,910
Chicken,CRBC_150213,735,268,656,248,910
Chicken,CRBC_150213,717,266,668,242,910
Chicken,CRBC_150213,801,263,646,244,909
Chicken,CRBC_150213,720,261,644,152,909
Chicken,CRBC_150213,741,265,652,254,910
Chicken,CRBC_150213,740,266,654,244,909
Chicken,CRBC_150213,780,262,627,243,909
Chicken,CRBC_150213,821,261,628,237,908
Chicken,CRBC_150213,790,263,633,265,909
Chicken,CRBC_150213,786,263,631,247,909
Chicken,CRBC_150213,765,265,613,240,909
Chicken,CRBC_150213,806,263,646,245,909
Chicken,CRBC_150213,797,263,626,244,909
Chicken,CRBC_150213,749,261,655,200,908
Chicken,CRBC_150213,807,262,648,239,909
Chicken,CRBC_150213,803,263,631,240,909
Chicken,CRBC_150213,846,505,717,491,963
Chicken,CRBC_150213,792,261,671,241,909
Chicken,CRBC_150213,784,264,617,239,909
Chicken,CRBC_150213,762,265,622,236,909
Chicken,CRBC_150213,771,263,658,239,909
Chicken,CRBC_150213,792,261,661,235,909
Chicken,CRBC_150213,781,262,664,229,908
Chicken,CRBC_150213,738,265,635,257,910
Chicken,CRBC_150213,787,262,665,238,909
Chicken,CRBC_150213,792,263,652,237,908
Chicken,CRBC_150213,804,260,647,223,908
Chicken,CRBC_150213,760,267,634,245,910
Chicken,CRBC_150213,776,266,631,240,910
Chicken,CRBC_150213,771,264,633,247,909
Chicken,CRBC_150213,819,261,647,232,908
Chicken,CRBC_150213,781,263,637,245,910
Chicken,CRBC_150213,763,264,635,245,909
Chicken,CRBC_150213,763,265,648,254,910
Chicken,CRBC_150213,788,263,630,239,909
Chicken,CRBC_150213,813,261,653,236,908
Chicken,CRBC_150213,792,264,671,232,909
Chicken,CRBC_150213,768,265,660,245,909
Chicken,CRBC_150213,823,262,667,239,909
Chicken,CRBC_150213,784,264,662,241,909
Chicken,CRBC_150213,762,264,660,244,909
Chicken,CRBC_150213,805,263,623,246,909
Chicken,CRBC_150213,739,267,649,245,909
Chicken,CRBC_150213,803,264,640,256,909
Chicken,CRBC_150213,806,262,599,216,908
Chicken,CRBC_150213,762,265,645,217,909
Chicken,CRBC_150213,811,262,642,250,909
Chicken,CRBC_150213,800,262,626,238,908
Chicken,CRBC_150213,764,261,626,232,908
Chicken,CRBC_150213,789,263,650,243,909
Chicken,CRBC_150213,814,261,664,256,909
Chicken,CRBC_150213,787,264,634,245,910
Chicken,CRBC_150213,789,265,641,237,909
Chicken,CRBC_150213,826,262,657,240,908
Chicken,CRBC_150213,759,268,650,245,909
Chicken,CRBC_150213,778,264,671,239,909
Chicken,CRBC_150213,782,264,631,251,909
Chicken,CRBC_150213,806,263,608,240,909
Chicken,CRBC_150213,750,266,640,234,909
Chicken,CRBC_150213,783,265,642,239,909
Chicken,CRBC_150213,817,262,632,242,908
Chicken,CRBC_150213,816,262,623,234,908
Chicken,CRBC_150213,785,263,649,249,909
Chicken,CRBC_150213,779,263,663,241,909
Chicken,CRBC_150213,773,264,663,245,909
Chicken,CRBC_150213,775,266,659,237,909
Chicken,CRBC_150213,783,264,613,226,909
Chicken,CRBC_150213,772,266,659,234,909
Chicken,CRBC_150213,810,262,637,228,908
Chicken,CRBC_150213,790,265,648,235,910
Chicken,CRBC_150213,858,375,722,477,964
Chicken,CRBC_150213,799,264,656,247,909
Chicken,CRBC_150213,801,263,653,238,908
Chicken,CRBC_150213,801,263,635,241,908
Chicken,CRBC_150213,834,263,695,233,908
Chicken,CRBC_150213,827,263,663,238,909
Chicken,CRBC_150213,781,262,693,219,908
Chicken,CRBC_150213,808,261,668,178,909
Chicken,CRBC_150213,804,263,642,224,908
Chicken,CRBC_150213,812,263,564,221,908
Chicken,CRBC_150213,800,264,670,244,909
Chicken,CRBC_150213,782,265,624,245,909
Chicken,CRBC_150213,740,269,621,233,909
Chicken,CRBC_150213,788,262,677,246,909
Chicken,CRBC_150213,771,264,672,246,909
Chicken,CRBC_150213,786,264,678,243,909
Chicken,CRBC_150213,769,264,641,240,909
Chicken,CRBC_150213,768,263,647,214,909
Chicken,CRBC_150213,812,262,676,233,908
Chicken,CRBC_150213,789,262,654,227,908
Chicken,CRBC_150213,733,268,660,248,910
Chicken,CRBC_150213,610,256,735,0,882
Chicken,CRBC_150213,790,264,657,225,909
Chicken,CRBC_150213,761,263,620,242,909
Chicken,CRBC_150213,746,266,673,241,910
Chicken,CRBC_150213,794,264,624,225,909
Chicken,CRBC_150213,786,265,664,240,909
Chicken,CRBC_150213,824,383,691,477,955
Chicken,CRBC_150213,800,262,654,240,908
Chicken,CRBC_150213,784,264,673,243,909
Chicken,CRBC_150213,786,264,648,239,908
Chicken,CRBC_150213,789,266,631,235,909
Chicken,CRBC_150213,780,266,648,243,908
Chicken,CRBC_150213,776,264,624,237,909
Chicken,CRBC_150213,820,264,673,238,909
Chicken,CRBC_150213,773,263,640,243,909
Chicken,CRBC_150213,816,263,649,237,908
Chicken,CRBC_150213,808,264,641,236,908
Chicken,CRBC_150213,740,262,635,189,909
Chicken,CRBC_150213,738,264,656,201,910
Chicken,CRBC_150213,778,263,667,232,908
Chicken,CRBC_150213,700,263,656,163,909
Chicken,CRBC_150213,813,264,628,241,909
Chicken,CRBC_150213,812,263,646,229,909
Chicken,CRBC_150213,691,261,653,203,910
Chicken,CRBC_150213,791,264,620,240,909
Chicken,CRBC_150213,813,263,657,239,909
Chicken,CRBC_150213,785,264,649,254,909
Chicken,CRBC_150213,759,265,637,227,909
Chicken,CRBC_150213,748,265,667,234,909
Chicken,CRBC_150213,777,266,650,231,909
Chicken,CRBC_150213,732,265,652,236,909
Chicken,CRBC_150213,787,265,639,231,908
Chicken,CRBC_150213,747,266,602,183,909
Chicken,CRBC_150213,792,263,656,252,909
Chicken,CRBC_150213,768,264,670,235,908
Chicken,CRBC_150213,770,267,685,238,909
Chicken,CRBC_150213,789,265,641,235,908
Chicken,CRBC_150213,825,264,641,240,909
Chicken,CRBC_150213,670,282,633,246,912
Chicken,CRBC_150213,796,261,633,236,908
Chicken,CRBC_150213,750,265,709,246,909
Chicken,CRBC_150213,815,264,613,238,908
Chicken,CRBC_150213,758,264,656,228,908
Chicken,CRBC_150213,769,265,664,246,910
Chicken,CRBC_150213,749,266,674,245,909
Chicken,CRBC_150213,760,265,676,241,910
Chicken,CRBC_150213,761,266,659,237,909
Chicken,CRBC_150213,815,264,655,234,909
Chicken,CRBC_150213,709,266,640,164,909
Chicken,CRBC_150213,787,264,614,232,908
Chicken,CRBC_150213,829,262,625,236,909
Chicken,CRBC_150213,749,267,625,235,909
Chicken,CRBC_150213,748,265,648,188,908
Chicken,CRBC_150213,771,267,671,235,909
Chicken,CRBC_150213,793,263,671,254,909
Chicken,CRBC_150213,802,262,674,233,909
Chicken,CRBC_150213,770,265,665,249,910
Chicken,CRBC_150213,748,268,646,242,910
Chicken,CRBC_150213,779,265,665,232,908
Chicken,CRBC_150213,733,265,679,214,910
Chicken,CRBC_150213,808,265,654,229,909
Chicken,CRBC_150213,831,263,653,239,908
Chicken,CRBC_150213,799,262,665,224,909
Chicken,CRBC_150213,759,263,636,239,909
Chicken,CRBC_150213,798,263,651,233,909
Chicken,CRBC_150213,743,265,650,217,909
Chicken,CRBC_150213,758,265,631,222,910
Chicken,CRBC_150213,752,267,680,242,910
Chicken,CRBC_150213,764,266,668,244,909
Chicken,CRBC_150213,593,255,519,1,910
Chicken,CRBC_150213,807,264,688,238,909
Chicken,CRBC_150213,597,261,655,49,908
Chicken,CRBC_150213,787,263,681,244,910
Chicken,CRBC_150213,788,263,642,244,909
Chicken,CRBC_150213,777,264,641,252,909
Chicken,CRBC_150213,792,263,619,223,909
Chicken,CRBC_150213,732,265,653,211,909
Chicken,CRBC_150213,771,262,691,236,908
Chicken,CRBC_150213,803,264,642,242,909
Chicken,CRBC_150213,805,261,660,248,908
Chicken,CRBC_150213,756,265,633,241,909
Chicken,CRBC_150213,713,269,595,236,909
Chicken,CRBC_150213,819,263,670,242,909
Chicken,CRBC_150213,771,266,661,230,909
Chicken,CRBC_150213,776,263,644,223,908
Chicken,CRBC_150213,740,265,662,258,909
Chicken,CRBC_150213,856,498,711,474,966
Chicken,CRBC_150213,759,264,633,249,910
Chicken,CRBC_150213,812,264,681,242,909
Chicken,CRBC_150213,777,265,670,241,909
Chicken,CRBC_150213,753,263,642,251,909
Chicken,CRBC_150213,801,263,639,227,909
Chicken,CRBC_150213,772,265,640,240,909
Chicken,CRBC_150213,780,262,657,244,909
Chicken,CRBC_150213,777,263,673,236,908
Chicken,CRBC_150213,764,266,662,250,909
Chicken,CRBC_150213,802,263,657,236,909
Chicken,CRBC_150213,728,270,669,238,910
Chicken,CRBC_150213,778,264,633,241,909
Chicken,CRBC_150213,782,263,659,226,909
Chicken,CRBC_150213,804,262,627,236,908
Chicken,CRBC_150213,713,276,657,245,910
Chicken,CRBC_150213,790,262,628,241,908
Chicken,CRBC_150213,744,263,661,210,909
Chicken,CRBC_150213,779,264,610,236,908
Chicken,CRBC_150213,785,263,637,234,908
Chicken,CRBC_150213,784,264,628,242,910
Chicken,CRBC_150213,772,264,658,247,909
Chicken,CRBC_150213,800,262,605,245,909
Chicken,CRBC_150213,870,697,773,847,977
Chicken,CRBC_150213,799,263,651,243,908
Chicken,CRBC_150213,767,264,652,231,908
Chicken,CRBC_150213,791,263,651,239,908
Chicken,CRBC_150213,766,263,662,235,909
Chicken,CRBC_150213,775,261,642,247,910
Chicken,CRBC_150213,736,263,641,230,909
Chicken,CRBC_150213,780,264,640,237,909
Chicken,CRBC_150213,770,262,650,229,908
Chicken,CRBC_150213,789,262,647,237,909
Chicken,CRBC_150213,797,263,699,231,909
Chicken,CRBC_150213,775,265,657,241,909
Chicken,CRBC_150213,848,379,703,467,959
Chicken,CRBC_150213,781,263,680,247,909
Chicken,CRBC_150213,801,263,606,235,909
Chicken,CRBC_150213,790,261,674,237,908
Chicken,CRBC_150213,792,263,664,235,909
Chicken,CRBC_150213,784,261,645,239,909
Chicken,CRBC_150213,777,264,635,238,909
Chicken,CRBC_150213,807,261,638,242,909
Chicken,CRBC_150213,686,269,619,251,910
Chicken,CRBC_150213,792,261,654,218,909
Chicken,CRBC_150213,771,263,645,247,909
Chicken,CRBC_150213,794,263,666,238,909
Chicken,CRBC_150213,591,263,608,32,909
Chicken,CRBC_150213,806,262,650,247,908
Chicken,CRBC_150213,816,262,633,238,909
Chicken,CRBC_150213,584,258,528,0,856
Chicken,CRBC_150213,755,261,612,178,909
Chicken,CRBC_150213,773,263,634,230,909
Chicken,CRBC_150213,789,265,609,231,909
Chicken,CRBC_150213,786,263,626,238,908
Chicken,CRBC_150213,777,264,681,238,909
Chicken,CRBC_150213,816,260,637,229,908
Chicken,CRBC_150213,793,263,621,240,909
Chicken,CRBC_150213,754,262,627,216,908
Chicken,CRBC_150213,726,264,645,226,909
Chicken,CRBC_150213,819,261,664,237,908
Chicken,CRBC_150213,758,266,691,244,910
Chicken,CRBC_150213,786,262,644,214,908
Chicken,CRBC_150213,798,262,646,237,909
Chicken,CRBC_150213,787,262,665,240,909
Chicken,CRBC_150213,801,262,636,237,909
Chicken,CRBC_150213,788,265,676,230,910
Chicken,CRBC_150213,797,262,657,239,910
Chicken,CRBC_150213,806,263,657,227,909
Chicken,CRBC_150213,787,265,631,207,909
Chicken,CRBC_150213,820,261,625,233,908
Chicken,CRBC_150213,756,265,641,250,909
Chicken,CRBC_150213,775,264,641,250,909
Chicken,CRBC_150213,764,265,647,236,909
Chicken,CRBC_150213,771,261,664,254,909
Chicken,CRBC_150213,823,262,637,230,908
Chicken,CRBC_150213,762,262,637,226,908
Chicken,CRBC_150213,730,266,650,222,910
Chicken,CRBC_150213,740,263,627,230,909
Chicken,CRBC_150213,795,264,625,245,909
Chicken,CRBC_150213,798,261,644,240,909
Chicken,CRBC_150213,800,263,641,228,908
Chicken,CRBC_150213,751,265,649,214,909
Chicken,CRBC_150213,801,262,666,238,908
Chicken,CRBC_150213,810,263,659,231,909
Chicken,CRBC_150213,769,264,661,244,909
Chicken,CRBC_150213,821,262,619,261,909
Chicken,CRBC_150213,755,264,677,237,909
Chicken,CRBC_150213,784,263,639,227,909
Chicken,CRBC_150213,809,261,658,242,909
Chicken,CRBC_150213,801,263,614,232,909
Chicken,CRBC_150213,723,267,649,250,910
Chicken,CRBC_150213,798,262,681,234,909
Chicken,CRBC_150213,774,265,676,247,909
Chicken,CRBC_150213,781,263,682,254,909
Chicken,CRBC_150213,768,261,641,222,909
Chicken,CRBC_150213,812,261,662,230,909
Chicken,CRBC_150213,828,262,623,253,909
Chicken,CRBC_150213,668,263,630,47,908
Chicken,CRBC_150213,803,262,669,236,909
Chicken,CRBC_150213,799,263,644,248,909
Chicken,CRBC_150213,840,261,647,240,908
Chicken,CRBC_150213,789,262,689,229,909
Chicken,CRBC_150213,828,262,653,232,909
Chicken,CRBC_150213,781,262,651,239,909
Chicken,CRBC_150213,790,262,666,226,909
Chicken,CRBC_150213,709,266,641,248,910
Chicken,CRBC_150213,810,262,650,234,908
Chicken,CRBC_150213,797,261,654,239,909
Chicken,CRBC_150213,791,264,677,235,909
Chicken,CRBC_150213,764,263,633,234,909
Chicken,CRBC_150213,781,265,667,233,909
Chicken,CRBC_150213,762,262,639,231,908
Chicken,CRBC_150213,792,262,627,237,909
Chicken,CRBC_150213,815,262,687,242,909
Chicken,CRBC_150213,804,261,665,244,909
Chicken,CRBC_150213,817,261,668,231,908
Chicken,CRBC_150213,761,263,645,201,909
Chicken,CRBC_150213,650,265,660,164,911
Chicken,CRBC_150213,807,261,650,236,909
Chicken,CRBC_150213,761,259,598,113,908
Chicken,CRBC_150213,811,263,662,238,909
Chicken,CRBC_150213,812,262,654,235,909
Chicken,CRBC_150213,808,264,701,238,909
Chicken,CRBC_150213,781,263,670,239,908
Chicken,CRBC_150213,819,262,640,250,909
Chicken,CRBC_150213,691,262,631,102,908
Chicken,CRBC_150213,724,266,667,250,909
Chicken,CRBC_150213,771,262,631,237,909
Chicken,CRBC_150213,793,263,666,232,908
Chicken,CRBC_150213,756,265,669,239,909
Chicken,CRBC_150213,804,262,655,237,909
Chicken,CRBC_150213,778,264,628,252,910
Chicken,CRBC_150213,831,261,639,245,909
Chicken,CRBC_150213,798,263,642,232,909
Chicken,CRBC_150213,778,264,681,250,909
Chicken,CRBC_150213,796,263,642,235,909
Chicken,CRBC_150213,797,262,660,240,909
Chicken,CRBC_150213,767,262,639,228,909
Chicken,CRBC_150213,750,263,648,236,909
Chicken,CRBC_150213,790,265,672,245,909
Chicken,CRBC_150213,797,263,644,237,908
Chicken,CRBC_150213,791,264,642,236,909
Chicken,CRBC_150213,769,264,655,252,909
Chicken,CRBC_150213,783,265,645,246,909
Chicken,CRBC_150213,763,268,642,239,909
Chicken,CRBC_150213,781,261,642,230,908
Chicken,CRBC_150213,767,263,627,240,909
Chicken,CRBC_150213,804,262,657,218,908
Chicken,CRBC_150213,793,261,615,243,908
Chicken,CRBC_150213,774,264,628,243,909
Chicken,CRBC_150213,772,265,646,230,910
Chicken,CRBC_150213,811,263,619,232,908
Chicken,CRBC_150213,807,262,633,248,909
Chicken,CRBC_150213,782,264,659,238,909
Chicken,CRBC_150213,773,265,651,246,909
Chicken,CRBC_150213,772,265,629,269,911
Chicken,CRBC_150213,826,262,640,231,909
Chicken,CRBC_150213,798,261,651,219,909
Chicken,CRBC_150213,801,264,673,222,909
Chicken,CRBC_150213,710,266,698,215,909
Chicken,CRBC_150213,789,263,633,235,909
Chicken,CRBC_150213,761,264,633,236,909
Chicken,CRBC_150213,753,264,643,248,909
Chicken,CRBC_150213,825,263,632,238,909
Chicken,CRBC_150213,792,263,632,242,909
Chicken,CRBC_150213,802,264,644,230,909
Chicken,CRBC_150213,807,262,679,244,909
Chicken,CRBC_150213,740,266,645,231,909
Chicken,CRBC_150213,785,263,661,245,909
Chicken,CRBC_150213,764,262,639,219,909
Chicken,CRBC_150213,686,276,698,218,910
Chicken,CRBC_150213,802,264,596,232,910
Chicken,CRBC_150213,822,262,694,233,909
Chicken,CRBC_150213,740,263,634,199,909
Chicken,CRBC_150213,809,262,637,226,908
Chicken,CRBC_150213,807,261,588,239,908
Chicken,CRBC_150213,741,266,651,240,909
Chicken,CRBC_150213,771,266,660,241,909
Chicken,CRBC_150213,838,410,733,470,951
Chicken,CRBC_150213,816,262,636,230,909
Chicken,CRBC_150213,767,265,642,246,910
Chicken,CRBC_150213,745,266,662,242,909
Chicken,CRBC_150213,672,260,648,116,909
Chicken,CRBC_150213,654,257,637,100,909
Chicken,CRBC_150213,795,263,605,233,908
Chicken,CRBC_150213,751,263,646,240,910
Chicken,CRBC_150213,747,264,669,226,909
Chicken,CRBC_150213,591,265,664,115,911
Chicken,CRBC_150213,762,262,645,240,909
Chicken,CRBC_150213,717,269,620,240,910
Chicken,CRBC_150213,702,261,781,0,907
Chicken,CRBC_150213,745,264,670,234,909
Chicken,CRBC_150213,796,262,624,236,908
Chicken,CRBC_150213,805,261,651,233,909
Chicken,CRBC_150213,847,392,713,478,963
Chicken,CRBC_150213,777,264,660,241,909
Chicken,CRBC_150213,744,266,670,224,909
Chicken,CRBC_150213,780,263,641,237,909
Chicken,CRBC_150213,883,523,768,718,969
Chicken,CRBC_150213,646,268,648,98,909
Chicken,CRBC_150213,788,263,622,249,909
Chicken,CRBC_150213,821,262,613,248,909
Chicken,CRBC_150213,835,263,637,247,908
Chicken,CRBC_150213,735,270,661,255,910
Chicken,CRBC_150213,801,263,707,244,909
Chicken,CRBC_150213,802,261,640,212,908
Chicken,CRBC_150213,796,264,648,231,909
Chicken,CRBC_150213,783,264,685,229,909
Chicken,CRBC_150213,844,285,720,446,917
Chicken,CRBC_150213,771,265,667,224,909
Chicken,CRBC_150213,814,262,618,245,909
Chicken,CRBC_150213,831,261,661,245,909
Chicken,CRBC_150213,784,265,660,246,909
Chicken,CRBC_150213,794,263,644,253,909
Chicken,CRBC_150213,793,260,652,229,909
Chicken,CRBC_150213,712,267,674,191,910
Chicken,CRBC_150213,803,263,665,239,908
Chicken,CRBC_150213,773,263,644,219,909
Chicken,CRBC_150213,760,265,640,242,909
Chicken,CRBC_150213,760,265,650,241,909
Chicken,CRBC_150213,745,266,678,246,910
Chicken,CRBC_150213,726,266,623,235,909
Chicken,CRBC_150213,824,262,597,243,909
Chicken,CRBC_150213,822,309,716,360,936
Chicken,CRBC_150213,704,272,627,245,910
Chicken,CRBC_150213,817,266,699,389,910
Chicken,CRBC_150213,820,261,620,249,908
Chicken,CRBC_150213,749,262,639,230,909
Chicken,CRBC_150213,826,263,630,246,908
Chicken,CRBC_150213,786,262,650,235,909
Chicken,CRBC_150213,786,263,651,233,908
Chicken,CRBC_150213,786,262,674,228,908
Chicken,CRBC_150213,777,262,649,248,909
Chicken,CRBC_150213,775,265,643,244,909
Chicken,CRBC_150213,786,263,644,231,908
Chicken,CRBC_150213,842,262,614,245,908
Chicken,CRBC_150213,725,266,664,234,909
Chicken,CRBC_150213,791,264,647,241,909
Chicken,CRBC_150213,815,262,649,240,909
Chicken,CRBC_150213,780,264,626,243,909
Chicken,CRBC_150213,800,264,656,232,909
Chicken,CRBC_150213,761,264,648,242,909
Chicken,CRBC_150213,805,262,677,237,908
Chicken,CRBC_150213,777,261,631,225,908
Chicken,CRBC_150213,811,261,675,184,908
Chicken,CRBC_150213,749,267,656,242,909
Chicken,CRBC_150213,646,271,697,211,911
Chicken,CRBC_150213,745,266,636,253,910
Chicken,CRBC_150213,729,267,653,245,910
Chicken,CRBC_150213,771,264,646,251,910
Chicken,CRBC_150213,786,263,662,230,908
Chicken,CRBC_150213,706,271,653,225,910
Chicken,CRBC_150213,777,263,657,253,909
Chicken,CRBC_150213,780,264,645,218,909
Chicken,CRBC_150213,708,268,655,229,910
Chicken,CRBC_150213,763,265,610,252,909
Chicken,CRBC_150213,800,262,652,251,909
Chicken,CRBC_150213,728,268,642,254,910
Chicken,CRBC_150213,877,440,750,727,981
Chicken,CRBC_150213,752,266,658,246,909
Chicken,CRBC_150213,766,266,631,238,909
Chicken,CRBC_150213,713,264,639,239,909
Chicken,CRBC_150213,767,265,624,245,909
Chicken,CRBC_150213,756,263,665,251,909
Chicken,CRBC_150213,786,263,660,231,909
Chicken,CRBC_150213,853,487,721,480,965
Chicken,CRBC_150213,756,264,651,247,909
Chicken,CRBC_150213,757,264,651,244,910
Chicken,CRBC_150213,837,261,645,235,909
Chicken,CRBC_150213,800,263,661,245,909
Chicken,CRBC_150213,750,264,663,243,909
Chicken,CRBC_150213,759,263,649,204,909
Chicken,CRBC_150213,784,263,659,226,908
Chicken,CRBC_150213,793,264,627,235,909
Chicken,CRBC_150213,777,262,640,249,910
Chicken,CRBC_150213,799,264,659,228,909
