Species,Sample,FSC-A,FSC-W,SSC-A,DAPI-A,DAPI-W
Chicken,CRBC_end_150127,792,433,680,319,939
Chicken,CRBC_end_150127,729,262,653,217,908
Chicken,CRBC_end_150127,767,259,628,223,910
Chicken,CRBC_end_150127,783,260,638,215,909
Chicken,CRBC_end_150127,797,257,632,218,909
Chicken,CRBC_end_150127,831,256,606,235,909
Chicken,CRBC_end_150127,798,258,626,222,909
Chicken,CRBC_end_150127,744,258,625,195,909
Chicken,CRBC_end_150127,771,259,636,222,909
Chicken,CRBC_end_150127,788,258,626,217,909
Chicken,CRBC_end_150127,755,259,640,216,908
Chicken,CRBC_end_150127,776,261,656,221,909
Chicken,CRBC_end_150127,782,260,658,223,909
Chicken,CRBC_end_150127,803,258,649,217,908
Chicken,CRBC_end_150127,773,258,639,211,908
Chicken,CRBC_end_150127,603,257,613,54,908
Chicken,CRBC_end_150127,721,268,678,231,910
Chicken,CRBC_end_150127,763,256,628,214,909
Chicken,CRBC_end_150127,785,257,671,214,909
Chicken,CRBC_end_150127,801,257,619,214,908
Chicken,CRBC_end_150127,784,258,642,226,908
Chicken,CRBC_end_150127,783,255,654,207,908
Chicken,CRBC_end_150127,824,363,714,432,964
Chicken,CRBC_end_150127,681,270,634,204,914
Chicken,CRBC_end_150127,787,258,654,218,909
Chicken,CRBC_end_150127,811,257,642,215,909
Chicken,CRBC_end_150127,745,258,658,214,909
Chicken,CRBC_end_150127,777,258,655,215,908
Chicken,CRBC_end_150127,794,259,639,236,908
Chicken,CRBC_end_150127,711,265,656,235,909
Chicken,CRBC_end_150127,772,261,652,217,908
Chicken,CRBC_end_150127,796,257,616,219,908
Chicken,CRBC_end_150127,806,257,619,212,909
Chicken,CRBC_end_150127,826,256,678,229,909
Chicken,CRBC_end_150127,810,258,616,222,908
Chicken,CRBC_end_150127,752,259,610,220,908
Chicken,CRBC_end_150127,772,258,583,227,909
Chicken,CRBC_end_150127,790,258,655,212,908
Chicken,CRBC_end_150127,795,257,649,225,908
Chicken,CRBC_end_150127,739,259,626,215,909
Chicken,CRBC_end_150127,765,261,623,229,909
Chicken,CRBC_end_150127,813,258,610,210,908
Chicken,CRBC_end_150127,788,258,645,219,909
Chicken,CRBC_end_150127,810,257,658,214,908
Chicken,CRBC_end_150127,755,260,628,228,909
Chicken,CRBC_end_150127,713,263,630,226,909
Chicken,CRBC_end_150127,787,260,641,205,909
Chicken,CRBC_end_150127,779,260,662,203,908
Chicken,CRBC_end_150127,782,257,613,129,908
Chicken,CRBC_end_150127,676,273,629,118,913
Chicken,CRBC_end_150127,803,257,651,223,908
Chicken,CRBC_end_150127,787,260,607,222,909
Chicken,CRBC_end_150127,802,258,592,150,908
Chicken,CRBC_end_150127,760,263,640,219,908
Chicken,CRBC_end_150127,772,258,625,228,910
Chicken,CRBC_end_150127,807,257,594,185,908
Chicken,CRBC_end_150127,778,256,644,231,910
Chicken,CRBC_end_150127,756,274,885,7,912
Chicken,CRBC_end_150127,772,256,611,215,909
Chicken,CRBC_end_150127,712,264,648,209,909
Chicken,CRBC_end_150127,761,258,602,214,908
Chicken,CRBC_end_150127,725,261,615,218,909
Chicken,CRBC_end_150127,770,259,658,214,909
Chicken,CRBC_end_150127,779,258,625,218,908
Chicken,CRBC_end_150127,792,259,649,212,908
Chicken,CRBC_end_150127,703,260,659,208,909
Chicken,CRBC_end_150127,796,257,634,225,910
Chicken,CRBC_end_150127,770,257,619,129,907
Chicken,CRBC_end_150127,785,257,614,224,909
Chicken,CRBC_end_150127,775,259,628,210,909
Chicken,CRBC_end_150127,773,258,638,228,909
Chicken,CRBC_end_150127,767,258,633,220,909
Chicken,CRBC_end_150127,694,260,643,132,908
Chicken,CRBC_end_150127,821,257,592,214,907
Chicken,CRBC_end_150127,794,255,635,159,908
Chicken,CRBC_end_150127,798,259,602,231,909
Chicken,CRBC_end_150127,695,256,633,106,909
Chicken,CRBC_end_150127,684,260,627,166,908
Chicken,CRBC_end_150127,788,259,608,217,909
Chicken,CRBC_end_150127,784,256,615,216,909
Chicken,CRBC_end_150127,694,268,642,218,910
Chicken,CRBC_end_150127,799,259,621,209,909
Chicken,CRBC_end_150127,784,258,633,212,908
Chicken,CRBC_end_150127,790,259,618,207,908
Chicken,CRBC_end_150127,750,262,644,220,910
Chicken,CRBC_end_150127,745,259,641,221,909
Chicken,CRBC_end_150127,735,260,644,231,910
Chicken,CRBC_end_150127,728,260,647,208,909
Chicken,CRBC_end_150127,796,256,642,222,908
Chicken,CRBC_end_150127,752,262,622,226,909
Chicken,CRBC_end_150127,756,260,655,222,909
Chicken,CRBC_end_150127,819,257,619,221,909
Chicken,CRBC_end_150127,806,256,640,222,909
Chicken,CRBC_end_150127,784,259,638,223,909
Chicken,CRBC_end_150127,829,257,608,225,909
Chicken,CRBC_end_150127,747,261,671,209,909
Chicken,CRBC_end_150127,750,259,640,209,909
Chicken,CRBC_end_150127,782,259,635,222,908
Chicken,CRBC_end_150127,726,261,631,197,909
Chicken,CRBC_end_150127,693,264,624,224,910
Chicken,CRBC_end_150127,745,258,635,217,910
Chicken,CRBC_end_150127,764,258,620,222,909
Chicken,CRBC_end_150127,752,260,635,206,909
Chicken,CRBC_end_150127,777,259,657,224,909
Chicken,CRBC_end_150127,762,258,657,222,909
Chicken,CRBC_end_150127,737,258,637,161,908
Chicken,CRBC_end_150127,732,263,651,208,909
Chicken,CRBC_end_150127,757,259,631,213,909
Chicken,CRBC_end_150127,755,261,620,220,909
Chicken,CRBC_end_150127,723,260,620,226,909
Chicken,CRBC_end_150127,754,260,610,202,909
Chicken,CRBC_end_150127,806,260,645,222,909
Chicken,CRBC_end_150127,763,256,620,226,909
Chicken,CRBC_end_150127,756,260,615,216,908
Chicken,CRBC_end_150127,805,258,634,219,908
Chicken,CRBC_end_150127,782,258,637,215,908
Chicken,CRBC_end_150127,783,256,630,227,909
Chicken,CRBC_end_150127,787,259,627,215,908
Chicken,CRBC_end_150127,782,259,591,221,909
Chicken,CRBC_end_150127,746,260,632,219,910
Chicken,CRBC_end_150127,755,261,647,225,909
Chicken,CRBC_end_150127,745,263,625,221,909
Chicken,CRBC_end_150127,784,259,659,227,910
Chicken,CRBC_end_150127,753,259,617,212,909
Chicken,CRBC_end_150127,793,259,637,214,909
Chicken,CRBC_end_150127,733,262,644,209,909
Chicken,CRBC_end_150127,729,260,599,232,910
Chicken,CRBC_end_150127,745,261,644,221,909
Chicken,CRBC_end_150127,742,260,635,223,909
Chicken,CRBC_end_150127,735,262,625,218,910
Chicken,CRBC_end_150127,702,265,638,220,909
Chicken,CRBC_end_150127,777,258,634,220,909
Chicken,CRBC_end_150127,709,263,627,212,909
Chicken,CRBC_end_150127,773,260,622,226,909
Chicken,CRBC_end_150127,821,258,650,219,908
Chicken,CRBC_end_150127,793,257,621,222,909
Chicken,CRBC_end_150127,730,261,625,220,909
Chicken,CRBC_end_150127,715,262,658,217,911
Chicken,CRBC_end_150127,787,258,656,223,909
Chicken,CRBC_end_150127,751,258,628,202,909
Chicken,CRBC_end_150127,757,260,651,212,909
Chicken,CRBC_end_150127,740,257,643,224,910
Chicken,CRBC_end_150127,795,258,633,215,908
Chicken,CRBC_end_150127,709,259,623,175,909
Chicken,CRBC_end_150127,803,258,632,214,909
Chicken,CRBC_end_150127,794,258,642,217,909
Chicken,CRBC_end_150127,781,257,631,204,908
Chicken,CRBC_end_150127,798,258,651,233,908
Chicken,CRBC_end_150127,818,257,607,223,908
Chicken,CRBC_end_150127,815,258,609,206,908
Chicken,CRBC_end_150127,798,258,681,214,909
Chicken,CRBC_end_150127,765,259,641,222,908
Chicken,CRBC_end_150127,753,259,639,212,909
Chicken,CRBC_end_150127,756,260,614,233,909
Chicken,CRBC_end_150127,787,260,613,206,908
Chicken,CRBC_end_150127,793,258,661,208,908
Chicken,CRBC_end_150127,751,258,612,219,909
Chicken,CRBC_end_150127,801,257,656,217,908
Chicken,CRBC_end_150127,790,257,609,220,908
Chicken,CRBC_end_150127,1001,406,856,1023,912
Chicken,CRBC_end_150127,733,286,689,409,914
Chicken,CRBC_end_150127,751,259,629,219,909
Chicken,CRBC_end_150127,759,257,624,226,910
Chicken,CRBC_end_150127,770,259,638,221,908
Chicken,CRBC_end_150127,774,259,620,225,909
Chicken,CRBC_end_150127,766,258,630,214,908
Chicken,CRBC_end_150127,749,264,665,222,909
Chicken,CRBC_end_150127,753,260,626,224,909
Chicken,CRBC_end_150127,762,259,627,221,909
Chicken,CRBC_end_150127,720,256,626,169,910
Chicken,CRBC_end_150127,799,258,643,214,908
Chicken,CRBC_end_150127,698,261,636,146,909
Chicken,CRBC_end_150127,812,257,611,223,909
Chicken,CRBC_end_150127,802,259,634,225,909
Chicken,CRBC_end_150127,798,257,622,217,909
Chicken,CRBC_end_150127,736,264,637,223,910
Chicken,CRBC_end_150127,768,256,635,209,908
Chicken,CRBC_end_150127,775,258,638,226,908
Chicken,CRBC_end_150127,725,258,635,184,909
Chicken,CRBC_end_150127,738,259,619,233,909
Chicken,CRBC_end_150127,742,259,629,217,909
Chicken,CRBC_end_150127,743,262,644,231,909
Chicken,CRBC_end_150127,780,258,618,216,908
Chicken,CRBC_end_150127,776,260,598,228,909
Chicken,CRBC_end_150127,779,258,620,216,908
Chicken,CRBC_end_150127,802,259,661,223,909
Chicken,CRBC_end_150127,773,258,648,206,908
Chicken,CRBC_end_150127,722,264,625,222,910
Chicken,CRBC_end_150127,693,286,575,214,912
Chicken,CRBC_end_150127,747,259,655,225,909
Chicken,CRBC_end_150127,786,258,642,220,908
Chicken,CRBC_end_150127,796,256,647,227,909
Chicken,CRBC_end_150127,689,263,657,223,910
Chicken,CRBC_end_150127,795,257,646,220,909
Chicken,CRBC_end_150127,821,256,646,227,908
Chicken,CRBC_end_150127,780,256,667,230,909
Chicken,CRBC_end_150127,812,257,641,200,908
Chicken,CRBC_end_150127,796,256,638,214,909
Chicken,CRBC_end_150127,791,258,614,223,909
Chicken,CRBC_end_150127,797,259,697,206,908
Chicken,CRBC_end_150127,677,267,670,229,910
Chicken,CRBC_end_150127,758,258,637,228,909
Chicken,CRBC_end_150127,775,258,650,212,909
Chicken,CRBC_end_150127,760,260,647,210,909
Chicken,CRBC_end_150127,792,258,664,213,909
Chicken,CRBC_end_150127,696,265,661,212,910
Chicken,CRBC_end_150127,713,262,646,206,910
Chicken,CRBC_end_150127,714,261,611,167,909
Chicken,CRBC_end_150127,681,263,659,222,911
Chicken,CRBC_end_150127,725,262,608,227,909
Chicken,CRBC_end_150127,783,257,597,217,908
Chicken,CRBC_end_150127,796,256,637,228,908
Chicken,CRBC_end_150127,773,255,639,200,908
Chicken,CRBC_end_150127,739,258,622,205,910
Chicken,CRBC_end_150127,703,263,644,217,910
Chicken,CRBC_end_150127,768,258,658,223,910
Chicken,CRBC_end_150127,835,362,694,455,963
Chicken,CRBC_end_150127,765,259,632,224,909
Chicken,CRBC_end_150127,818,258,652,204,908
Chicken,CRBC_end_150127,707,257,645,169,909
Chicken,CRBC_end_150127,756,259,605,214,908
Chicken,CRBC_end_150127,806,257,633,224,909
Chicken,CRBC_end_150127,800,257,648,226,908
Chicken,CRBC_end_150127,778,259,660,213,909
Chicken,CRBC_end_150127,773,259,663,211,908
Chicken,CRBC_end_150127,743,260,639,228,910
Chicken,CRBC_end_150127,783,259,652,215,909
Chicken,CRBC_end_150127,789,260,658,231,909
Chicken,CRBC_end_150127,779,259,635,214,908
Chicken,CRBC_end_150127,797,257,666,221,909
Chicken,CRBC_end_150127,817,258,620,216,908
Chicken,CRBC_end_150127,742,258,662,216,909
Chicken,CRBC_end_150127,780,257,655,225,910
Chicken,CRBC_end_150127,775,256,639,218,909
Chicken,CRBC_end_150127,753,259,652,225,909
Chicken,CRBC_end_150127,771,258,642,225,910
Chicken,CRBC_end_150127,800,256,650,214,909
Chicken,CRBC_end_150127,778,257,629,221,908
Chicken,CRBC_end_150127,751,261,621,220,911
Chicken,CRBC_end_150127,787,259,656,220,909
Chicken,CRBC_end_150127,768,260,661,195,908
Chicken,CRBC_end_150127,777,262,638,201,909
Chicken,CRBC_end_150127,767,258,641,209,909
Chicken,CRBC_end_150127,722,259,663,176,909
Chicken,CRBC_end_150127,755,260,617,222,909
Chicken,CRBC_end_150127,796,256,634,226,909
Chicken,CRBC_end_150127,781,258,637,222,909
Chicken,CRBC_end_150127,789,256,660,217,909
Chicken,CRBC_end_150127,696,263,617,223,910
Chicken,CRBC_end_150127,754,261,674,230,909
Chicken,CRBC_end_150127,714,260,627,181,909
Chicken,CRBC_end_150127,796,259,641,216,910
Chicken,CRBC_end_150127,749,261,626,223,910
Chicken,CRBC_end_150127,791,258,647,211,908
Chicken,CRBC_end_150127,744,259,628,215,909
Chicken,CRBC_end_150127,793,259,635,214,910
Chicken,CRBC_end_150127,754,262,608,215,909
Chicken,CRBC_end_150127,755,260,651,211,909
Chicken,CRBC_end_150127,778,260,630,226,911
Chicken,CRBC_end_150127,781,257,643,224,909
Chicken,CRBC_end_150127,786,259,672,209,908
Chicken,CRBC_end_150127,775,258,624,218,909
Chicken,CRBC_end_150127,763,258,622,223,909
Chicken,CRBC_end_150127,780,258,637,226,909
Chicken,CRBC_end_150127,768,259,621,216,909
Chicken,CRBC_end_150127,771,259,642,219,909
Chicken,CRBC_end_150127,817,257,635,223,908
Chicken,CRBC_end_150127,837,501,685,457,964
Chicken,CRBC_end_150127,797,257,681,215,908
Chicken,CRBC_end_150127,784,259,672,216,909
Chicken,CRBC_end_150127,760,260,635,209,909
Chicken,CRBC_end_150127,741,259,598,220,909
Chicken,CRBC_end_150127,777,260,681,217,909
Chicken,CRBC_end_150127,736,262,613,179,909
Chicken,CRBC_end_150127,752,257,635,214,909
Chicken,CRBC_end_150127,920,631,779,1023,958
Chicken,CRBC_end_150127,759,258,625,229,908
Chicken,CRBC_end_150127,744,260,630,229,909
Chicken,CRBC_end_150127,796,257,624,227,909
Chicken,CRBC_end_150127,768,260,682,220,909
Chicken,CRBC_end_150127,724,264,593,223,909
Chicken,CRBC_end_150127,817,257,637,203,908
Chicken,CRBC_end_150127,682,260,687,215,910
Chicken,CRBC_end_150127,804,258,643,210,909
Chicken,CRBC_end_150127,750,258,636,229,909
Chicken,CRBC_end_150127,782,257,664,209,908
Chicken,CRBC_end_150127,758,257,650,232,910
Chicken,CRBC_end_150127,705,261,641,227,910
Chicken,CRBC_end_150127,816,257,632,221,909
Chicken,CRBC_end_150127,710,262,607,190,910
Chicken,CRBC_end_150127,726,259,621,227,909
Chicken,CRBC_end_150127,775,259,687,214,910
Chicken,CRBC_end_150127,794,256,606,227,909
Chicken,CRBC_end_150127,794,259,618,229,908
Chicken,CRBC_end_150127,756,259,631,209,909
Chicken,CRBC_end_150127,730,261,624,216,909
Chicken,CRBC_end_150127,747,257,642,218,910
Chicken,CRBC_end_150127,766,259,615,221,910
Chicken,CRBC_end_150127,747,260,639,206,908
Chicken,CRBC_end_150127,702,261,671,195,910
Chicken,CRBC_end_150127,803,258,638,216,908
Chicken,CRBC_end_150127,744,260,643,226,910
Chicken,CRBC_end_150127,695,254,600,87,908
Chicken,CRBC_end_150127,773,258,655,221,908
Chicken,CRBC_end_150127,793,257,615,219,909
Chicken,CRBC_end_150127,740,259,623,215,909
Chicken,CRBC_end_150127,797,257,627,216,909
Chicken,CRBC_end_150127,782,257,641,222,909
Chicken,CRBC_end_150127,789,258,635,212,908
Chicken,CRBC_end_150127,760,261,627,218,908
Chicken,CRBC_end_150127,766,258,634,202,909
Chicken,CRBC_end_150127,789,260,615,208,908
Chicken,CRBC_end_150127,772,253,657,207,909
Chicken,CRBC_end_150127,711,268,621,236,911
Chicken,CRBC_end_150127,662,260,624,110,909
Chicken,CRBC_end_150127,725,261,642,228,911
Chicken,CRBC_end_150127,777,257,639,223,908
Chicken,CRBC_end_150127,748,261,640,223,909
Chicken,CRBC_end_150127,700,266,609,242,910
Chicken,CRBC_end_150127,774,256,633,225,909
Chicken,CRBC_end_150127,769,258,634,226,908
Chicken,CRBC_end_150127,723,258,646,217,909
Chicken,CRBC_end_150127,754,258,634,225,909
Chicken,CRBC_end_150127,708,263,652,222,910
Chicken,CRBC_end_150127,790,259,664,208,908
Chicken,CRBC_end_150127,802,256,616,221,909
Chicken,CRBC_end_150127,759,261,644,232,910
Chicken,CRBC_end_150127,836,434,672,439,962
Chicken,CRBC_end_150127,722,264,660,228,910
Chicken,CRBC_end_150127,726,266,630,215,910
Chicken,CRBC_end_150127,775,258,651,219,908
Chicken,CRBC_end_150127,769,258,642,228,909
Chicken,CRBC_end_150127,812,256,617,232,909
Chicken,CRBC_end_150127,834,257,654,226,909
Chicken,CRBC_end_150127,722,264,619,199,909
Chicken,CRBC_end_150127,823,257,648,211,908
Chicken,CRBC_end_150127,807,258,607,212,908
Chicken,CRBC_end_150127,803,259,647,211,908
Chicken,CRBC_end_150127,769,258,631,210,909
Chicken,CRBC_end_150127,734,260,650,228,910
Chicken,CRBC_end_150127,729,261,604,228,911
Chicken,CRBC_end_150127,815,257,633,218,908
Chicken,CRBC_end_150127,748,260,635,229,909
Chicken,CRBC_end_150127,826,256,617,215,908
Chicken,CRBC_end_150127,779,257,645,220,909
Chicken,CRBC_end_150127,784,257,637,221,908
Chicken,CRBC_end_150127,742,260,640,225,910
Chicken,CRBC_end_150127,783,259,633,222,908
Chicken,CRBC_end_150127,787,258,642,227,909
Chicken,CRBC_end_150127,813,257,632,215,908
Chicken,CRBC_end_150127,759,259,629,210,909
Chicken,CRBC_end_150127,793,258,670,214,909
Chicken,CRBC_end_150127,819,257,684,225,909
Chicken,CRBC_end_150127,738,263,650,218,909
Chicken,CRBC_end_150127,800,257,602,217,910
Chicken,CRBC_end_150127,722,260,646,214,909
Chicken,CRBC_end_150127,760,261,653,223,908
Chicken,CRBC_end_150127,773,257,629,225,908
Chicken,CRBC_end_150127,721,257,643,220,910
Chicken,CRBC_end_150127,773,259,617,205,909
Chicken,CRBC_end_150127,743,263,631,214,910
Chicken,CRBC_end_150127,777,257,663,225,909
Chicken,CRBC_end_150127,747,258,621,204,910
Chicken,CRBC_end_150127,710,264,690,214,909
Chicken,CRBC_end_150127,826,380,690,405,959
Chicken,CRBC_end_150127,765,260,652,205,908
Chicken,CRBC_end_150127,689,261,625,211,910
Chicken,CRBC_end_150127,747,258,635,226,910
Chicken,CRBC_end_150127,787,260,628,226,909
Chicken,CRBC_end_150127,771,261,623,215,908
Chicken,CRBC_end_150127,808,258,641,219,908
Chicken,CRBC_end_150127,805,258,629,230,909
Chicken,CRBC_end_150127,723,260,635,222,910
Chicken,CRBC_end_150127,747,260,663,227,909
Chicken,CRBC_end_150127,789,260,652,207,908
Chicken,CRBC_end_150127,758,261,650,221,909
Chicken,CRBC_end_150127,728,264,666,213,909
Chicken,CRBC_end_150127,781,258,646,221,908
Chicken,CRBC_end_150127,747,260,624,233,909
Chicken,CRBC_end_150127,688,269,622,212,911
Chicken,CRBC_end_150127,815,255,622,227,909
Chicken,CRBC_end_150127,784,258,634,189,908
Chicken,CRBC_end_150127,781,257,628,230,909
Chicken,CRBC_end_150127,766,262,596,209,909
Chicken,CRBC_end_150127,782,256,615,227,909
Chicken,CRBC_end_150127,636,268,607,50,908
Chicken,CRBC_end_150127,749,262,612,225,910
Chicken,CRBC_end_150127,814,256,681,214,909
Chicken,CRBC_end_150127,733,261,656,221,909
Chicken,CRBC_end_150127,740,263,648,208,909
Chicken,CRBC_end_150127,735,262,635,219,910
Chicken,CRBC_end_150127,811,256,632,213,909
Chicken,CRBC_end_150127,784,261,634,218,908
Chicken,CRBC_end_150127,811,257,634,214,909
Chicken,CRBC_end_150127,808,257,630,217,908
Chicken,CRBC_end_150127,746,259,653,215,910
Chicken,CRBC_end_150127,766,259,647,211,908
Chicken,CRBC_end_150127,754,259,647,217,910
Chicken,CRBC_end_150127,797,255,648,232,909
Chicken,CRBC_end_150127,748,259,629,225,909
Chicken,CRBC_end_150127,820,257,648,214,908
Chicken,CRBC_end_150127,761,259,621,212,908
Chicken,CRBC_end_150127,757,259,610,234,909
Chicken,CRBC_end_150127,794,257,662,202,908
Chicken,CRBC_end_150127,791,259,666,198,908
Chicken,CRBC_end_150127,815,257,655,224,909
Chicken,CRBC_end_150127,765,256,625,221,910
Chicken,CRBC_end_150127,813,257,622,223,908
Chicken,CRBC_end_150127,769,260,648,236,908
Chicken,CRBC_end_150127,788,257,663,218,908
Chicken,CRBC_end_150127,753,260,679,226,909
Chicken,CRBC_end_150127,802,257,668,220,909
Chicken,CRBC_end_150127,774,259,634,225,909
Chicken,CRBC_end_150127,770,258,672,219,909
Chicken,CRBC_end_150127,740,256,643,189,909
Chicken,CRBC_end_150127,811,258,654,212,908
Chicken,CRBC_end_150127,784,258,633,222,908
Chicken,CRBC_end_150127,650,256,662,83,908
Chicken,CRBC_end_150127,764,263,669,215,910
Chicken,CRBC_end_150127,776,261,648,211,909
Chicken,CRBC_end_150127,714,262,640,186,910
Chicken,CRBC_end_150127,784,258,652,220,910
Chicken,CRBC_end_150127,778,258,634,200,909
Chicken,CRBC_end_150127,756,260,640,226,912
Chicken,CRBC_end_150127,784,258,684,219,909
Chicken,CRBC_end_150127,750,259,610,226,909
Chicken,CRBC_end_150127,766,260,654,228,909
Chicken,CRBC_end_150127,783,259,623,225,910
Chicken,CRBC_end_150127,767,260,654,215,909
Chicken,CRBC_end_150127,765,257,628,179,909
Chicken,CRBC_end_150127,776,257,626,211,908
Chicken,CRBC_end_150127,761,262,639,203,908
Chicken,CRBC_end_150127,770,258,643,209,909
Chicken,CRBC_end_150127,809,257,639,219,909
Chicken,CRBC_end_150127,758,259,691,218,910
Chicken,CRBC_end_150127,732,261,621,209,909
Chicken,CRBC_end_150127,684,265,614,210,910
Chicken,CRBC_end_150127,773,257,634,215,910
Chicken,CRBC_end_150127,773,257,635,225,909
Chicken,CRBC_end_150127,754,260,626,233,910
Chicken,CRBC_end_150127,750,261,645,233,909
Chicken,CRBC_end_150127,784,258,629,225,908
Chicken,CRBC_end_150127,815,256,641,213,910
Chicken,CRBC_end_150127,818,258,609,227,908
Chicken,CRBC_end_150127,779,261,671,209,909
Chicken,CRBC_end_150127,601,271,636,228,913
Chicken,CRBC_end_150127,727,258,647,213,909
Chicken,CRBC_end_150127,800,258,666,207,908
Chicken,CRBC_end_150127,827,256,636,231,908
Chicken,CRBC_end_150127,791,257,679,211,909
Chicken,CRBC_end_150127,785,260,643,209,909
Chicken,CRBC_end_150127,801,257,616,221,908
Chicken,CRBC_end_150127,801,256,636,227,908
Chicken,CRBC_end_150127,861,384,687,469,964
Chicken,CRBC_end_150127,789,257,642,211,909
Chicken,CRBC_end_150127,714,257,631,221,909
Chicken,CRBC_end_150127,679,269,640,229,911
Chicken,CRBC_end_150127,803,257,648,217,910
Chicken,CRBC_end_150127,821,257,688,229,908
Chicken,CRBC_end_150127,676,262,609,190,910
Chicken,CRBC_end_150127,735,263,628,217,909
Chicken,CRBC_end_150127,750,261,649,211,910
Chicken,CRBC_end_150127,798,258,620,213,908
Chicken,CRBC_end_150127,782,257,693,217,909
Chicken,CRBC_end_150127,848,490,738,705,957
Chicken,CRBC_end_150127,770,259,661,228,909
Chicken,CRBC_end_150127,598,256,622,94,909
Chicken,CRBC_end_150127,772,258,624,222,909
Chicken,CRBC_end_150127,722,262,617,226,910
Chicken,CRBC_end_150127,758,257,641,229,909
Chicken,CRBC_end_150127,781,258,646,165,908
Chicken,CRBC_end_150127,746,262,632,223,909
Chicken,CRBC_end_150127,778,259,621,232,909
Chicken,CRBC_end_150127,741,259,650,189,909
Chicken,CRBC_end_150127,798,258,625,224,908
Chicken,CRBC_end_150127,783,260,597,230,909
Chicken,CRBC_end_150127,821,373,699,426,943
Chicken,CRBC_end_150127,789,257,631,227,909
Chicken,CRBC_end_150127,700,268,630,205,909
Chicken,CRBC_end_150127,776,259,676,214,908
Chicken,CRBC_end_150127,740,260,645,226,910
Chicken,CRBC_end_150127,778,259,658,208,909
Chicken,CRBC_end_150127,740,259,638,196,909
Chicken,CRBC_end_150127,705,261,640,180,909
Chicken,CRBC_end_150127,622,266,663,178,911
Chicken,CRBC_end_150127,735,258,655,225,910
Chicken,CRBC_end_150127,759,259,646,221,909
Chicken,CRBC_end_150127,813,258,637,218,909
Chicken,CRBC_end_150127,699,259,617,213,910
Chicken,CRBC_end_150127,773,257,632,222,909
Chicken,CRBC_end_150127,753,258,617,219,910
Chicken,CRBC_end_150127,831,257,674,215,908
Chicken,CRBC_end_150127,772,261,650,218,908
Chicken,CRBC_end_150127,673,249,610,13,910
Chicken,CRBC_end_150127,744,260,616,213,909
Chicken,CRBC_end_150127,771,258,629,218,909
Chicken,CRBC_end_150127,691,263,646,183,909
Chicken,CRBC_end_150127,751,258,651,207,909
Chicken,CRBC_end_150127,696,267,572,229,911
Chicken,CRBC_end_150127,782,258,636,213,909
Chicken,CRBC_end_150127,767,258,624,210,910
Chicken,CRBC_end_150127,762,258,633,219,909
Chicken,CRBC_end_150127,789,257,671,214,909
Chicken,CRBC_end_150127,794,257,648,211,908
Chicken,CRBC_end_150127,738,262,642,225,910
Chicken,CRBC_end_150127,739,260,662,201,910
Chicken,CRBC_end_150127,818,256,586,216,908
Chicken,CRBC_end_150127,776,258,646,211,908
Chicken,CRBC_end_150127,763,256,600,227,909
Chicken,CRBC_end_150127,756,260,654,222,910
Chicken,CRBC_end_150127,767,258,626,223,909
Chicken,CRBC_end_150127,796,256,661,224,909
Chicken,CRBC_end_150127,805,260,640,213,909
Chicken,CRBC_end_150127,790,258,617,221,909
Chicken,CRBC_end_150127,772,259,634,200,908
Chicken,CRBC_end_150127,770,257,663,224,908
Chicken,CRBC_end_150127,804,258,615,203,908
Chicken,CRBC_end_150127,786,257,615,231,909
Chicken,CRBC_end_150127,744,257,638,226,909
Chicken,CRBC_end_150127,763,260,629,211,909
Chicken,CRBC_end_150127,819,261,630,227,914
Chicken,CRBC_end_150127,811,256,636,217,908
Chicken,CRBC_end_150127,791,257,634,218,908
Chicken,CRBC_end_150127,800,258,637,224,909
Chicken,CRBC_end_150127,762,259,630,219,909
Chicken,CRBC_end_150127,747,309,655,267,927
Chicken,CRBC_end_150127,775,258,641,217,908
Chicken,CRBC_end_150127,789,257,617,212,908
Chicken,CRBC_end_150127,742,257,639,223,909
Chicken,CRBC_end_150127,889,320,850,229,911
Chicken,CRBC_end_150127,803,257,646,200,908
Chicken,CRBC_end_150127,809,256,606,214,909
Chicken,CRBC_end_150127,840,486,687,452,963
Chicken,CRBC_end_150127,793,256,654,223,908
Chicken,CRBC_end_150127,766,258,650,226,910
Chicken,CRBC_end_150127,704,262,619,222,909
Chicken,CRBC_end_150127,769,259,627,216,909
Chicken,CRBC_end_150127,779,258,664,203,909
Chicken,CRBC_end_150127,794,257,659,215,909
Chicken,CRBC_end_150127,748,264,647,230,910
Chicken,CRBC_end_150127,770,257,630,215,908
Chicken,CRBC_end_150127,777,259,630,228,909
Chicken,CRBC_end_150127,807,256,608,208,908
Chicken,CRBC_end_150127,772,261,663,209,909
Chicken,CRBC_end_150127,791,256,632,229,910
Chicken,CRBC_end_150127,806,256,649,211,908
Chicken,CRBC_end_150127,759,258,651,203,908
Chicken,CRBC_end_150127,757,257,627,240,910
Chicken,CRBC_end_150127,738,256,636,226,909
Chicken,CRBC_end_150127,769,259,623,200,908
Chicken,CRBC_end_150127,803,429,666,365,954
Chicken,CRBC_end_150127,769,258,635,237,910
Chicken,CRBC_end_150127,745,261,632,223,909
Chicken,CRBC_end_150127,791,259,642,225,909
Chicken,CRBC_end_150127,675,273,618,225,910
Chicken,CRBC_end_150127,783,258,640,218,908
Chicken,CRBC_end_150127,735,264,659,226,910
Chicken,CRBC_end_150127,838,497,686,410,960
